147 7349
23 45 30
2 126 78
136 126 32
76 121 69
78 114 23
35 104 39
97 19 83
70 120 20
102 40 16
10 33 48
35 125 98
90 141 80
52 28 57
70 113 17
28 117 49
123 75 35
54 77 91
51 84 49
98 103 23
145 67 61
48 14 73
7 13 51
106 22 24
11 115 3
47 114 48
95 35 93
9 19 11
28 62 5
111 99 37
67 68 50
21 30 87
56 44 63
2 58 41
86 52 80
53 100 27
61 42 12
105 146 8
124 115 53
69 16 36
105 90 76
8 12 31
15 10 72
24 2 26
145 47 65
137 9 19
21 92 39
81 1 96
85 81 30
84 104 70
122 114 36
61 46 23
10 34 3
61 49 28
76 127 75
73 16 98
65 94 28
94 11 45
111 101 59
48 108 71
145 94 32
138 40 96
25 112 80
55 139 23
53 67 92
92 134 60
102 42 51
41 20 29
56 103 67
118 117 90
137 18 81
14 134 3
110 117 100
65 27 95
22 47 17
104 8 23
1 24 8
122 114 49
93 94 32
47 69 8
30 144 61
49 26 39
51 18 34
137 4 75
75 25 9
94 109 41
68 30 78
73 86 32
121 26 90
105 126 25
145 109 30
17 84 4
94 3 59
129 38 83
121 21 96
65 142 58
20 135 51
56 12 83
117 72 93
13 12 52
128 118 79
106 37 11
136 13 76
37 147 95
9 43 47
124 23 22
146 46 92
118 102 64
3 142 91
89 53 100
19 46 46
33 20 5
95 82 5
18 91 85
89 87 98
128 65 81
12 1 51
31 3 44
127 38 15
8 106 55
41 109 73
43 46 45
99 20 91
57 73 15
14 79 39
31 67 42
121 57 8
101 83 64
84 107 60
141 60 51
2 110 44
121 60 50
120 61 46
41 88 27
58 85 79
39 37 68
77 80 69
48 104 58
58 72 32
70 41 88
14 69 88
109 44 64
80 125 12
29 54 24
89 17 28
5 29 93
86 83 37
32 4 83
54 104 77
102 98 25
114 120 31
137 72 9
126 145 42
126 84 32
36 89 68
56 8 57
89 56 77
24 57 17
109 48 75
18 85 94
68 10 84
5 72 32
17 112 24
22 38 47
108 5 1
53 28 34
45 8 42
125 56 60
21 142 73
73 87 33
53 21 31
114 142 32
47 142 70
120 83 60
87 98 59
99 44 43
73 61 17
124 108 81
142 107 38
87 116 49
109 106 29
97 129 93
100 98 67
65 101 99
91 78 51
47 67 17
131 135 5
92 78 75
145 54 28
132 116 16
44 74 32
132 119 58
116 106 79
113 94 81
6 43 71
77 113 33
146 28 36
51 143 13
20 93 25
61 25 89
40 136 80
128 35 15
123 113 61
43 145 9
88 57 88
72 82 28
71 24 56
82 29 4
4 139 81
88 92 82
68 58 87
51 48 89
67 136 63
110 48 68
72 122 100
131 103 66
141 38 92
11 140 90
31 38 80
92 72 14
99 29 17
142 83 44
88 27 74
60 125 43
50 29 1
113 135 95
54 66 53
26 109 86
128 42 31
79 144 26
133 87 92
33 4 52
14 121 78
111 146 4
122 11 2
126 67 67
53 16 63
111 81 23
43 32 81
41 26 9
119 80 77
74 73 70
120 94 36
3 121 100
110 21 69
121 127 38
138 60 68
68 66 45
121 43 44
34 137 32
103 134 17
49 32 56
81 140 66
102 61 64
140 105 24
135 97 30
19 87 88
34 56 80
132 85 32
70 106 3
17 83 62
142 52 10
32 136 52
95 13 94
15 4 41
81 66 9
126 78 94
23 140 40
91 135 35
85 80 77
131 102 32
60 89 52
50 12 23
72 28 60
8 38 73
30 15 95
77 13 70
112 70 52
32 6 63
114 86 88
122 22 86
132 107 33
108 59 50
28 129 61
9 146 81
75 77 91
96 85 64
32 75 18
16 40 1
102 33 99
34 64 38
14 90 94
61 70 76
76 60 10
140 9 46
10 67 61
22 54 46
32 142 85
31 138 3
90 131 23
143 93 41
100 117 14
2 88 43
116 104 4
10 43 54
25 59 34
73 71 36
71 58 5
147 56 63
79 96 51
125 116 21
61 144 38
95 85 50
130 59 34
72 113 93
26 144 1
115 144 49
22 95 60
51 64 31
137 9 34
125 146 21
84 145 86
15 144 23
124 24 7
22 49 65
110 27 64
5 77 6
63 146 54
137 29 70
26 7 9
76 145 80
120 66 16
129 140 96
73 5 45
107 10 72
128 97 22
94 21 51
18 68 63
56 114 96
91 64 76
45 81 49
70 107 68
123 50 73
120 20 21
35 88 18
34 144 6
92 80 81
18 121 74
40 73 28
134 116 91
128 111 78
144 41 22
25 16 40
29 99 66
32 43 51
115 118 22
16 112 54
86 123 85
127 82 23
18 45 92
137 49 38
52 95 47
27 14 92
129 8 47
68 126 43
81 108 61
71 135 89
26 145 90
89 103 57
22 59 82
117 73 50
86 146 82
103 16 93
53 59 70
47 120 58
129 133 55
40 96 1
1 48 46
111 145 89
47 8 2
110 7 94
15 66 48
26 131 47
47 52 45
132 143 41
105 37 1
13 132 81
76 63 13
117 94 1
146 138 59
94 34 73
48 78 7
120 134 95
47 59 61
83 31 53
146 8 70
115 17 50
85 5 92
22 86 53
61 12 82
32 12 30
34 24 34
121 26 13
43 19 61
11 16 67
14 146 57
7 22 62
46 83 43
128 29 68
133 43 25
41 36 94
126 93 96
58 66 57
105 126 69
51 2 26
46 34 43
80 4 87
104 130 70
134 103 73
19 74 68
27 43 14
32 72 30
81 49 99
24 33 25
86 89 45
43 139 75
18 112 67
142 118 27
144 143 75
32 84 40
89 44 95
138 28 48
51 24 27
92 105 72
111 91 57
132 72 69
30 146 56
3 100 30
54 29 52
27 73 98
79 72 4
108 109 86
55 107 87
146 60 47
12 145 32
68 53 95
24 96 94
2 78 15
69 116 3
137 135 39
90 91 8
22 90 26
39 139 39
66 42 66
30 143 27
33 29 3
62 48 61
120 116 26
133 15 46
95 144 14
124 141 84
8 77 54
59 92 79
1 41 85
41 23 63
70 141 70
47 105 98
70 16 75
64 11 62
52 21 8
80 42 58
13 132 15
110 51 71
56 16 100
94 134 9
10 63 39
142 73 71
15 64 57
55 88 100
49 2 7
115 50 77
87 51 45
30 3 87
32 29 76
132 124 83
119 12 42
125 94 46
142 38 6
38 110 84
133 109 71
65 32 67
16 72 63
18 143 35
140 21 45
109 134 51
12 53 1
134 118 73
45 133 10
73 39 73
12 112 86
8 40 13
45 55 90
27 41 10
141 87 79
108 91 98
74 125 86
93 69 74
49 91 75
77 146 25
146 47 93
5 103 48
44 125 14
40 77 69
123 28 61
90 110 87
114 94 48
12 132 14
83 6 64
85 58 23
42 5 42
32 54 95
88 147 62
107 82 1
114 121 43
137 73 21
91 62 19
12 39 92
65 142 49
50 124 53
113 101 33
141 116 96
115 56 59
140 55 5
9 103 52
144 85 81
37 96 40
92 57 86
138 98 54
22 116 13
116 121 13
40 129 97
62 81 51
131 15 10
28 24 93
13 100 48
111 119 66
121 42 38
147 106 20
147 4 9
144 75 9
122 60 59
123 55 5
50 106 12
75 52 8
52 144 36
44 147 28
116 10 37
122 12 18
29 145 63
141 81 88
66 139 54
75 50 83
116 45 31
91 38 25
126 39 62
136 48 37
61 32 54
140 18 99
103 63 73
14 86 70
136 66 91
144 63 12
59 110 67
52 132 39
119 129 26
88 79 38
7 39 29
108 87 72
46 6 82
107 58 20
140 61 38
6 1 93
38 76 20
42 82 5
80 120 33
66 74 86
119 136 42
87 27 36
69 127 58
3 23 93
122 61 14
14 123 86
145 136 62
99 67 32
95 137 42
112 40 1
3 28 63
139 88 36
34 51 35
30 45 31
24 141 2
106 102 76
45 112 6
141 45 16
146 22 78
17 29 17
9 137 25
80 32 54
40 81 1
92 46 57
121 124 15
77 52 95
135 69 95
63 51 33
20 36 21
36 35 65
58 6 32
114 62 30
60 40 85
49 147 25
17 4 81
69 64 28
49 50 92
78 83 85
67 130 61
104 38 12
61 111 26
51 141 66
122 70 52
126 35 36
61 28 28
117 121 82
65 92 41
58 112 54
77 12 36
96 101 78
77 98 39
104 15 1
107 131 56
111 137 41
13 66 92
64 95 83
52 105 29
146 91 83
15 72 83
24 105 75
138 28 37
94 20 45
61 16 31
139 112 96
85 105 45
65 61 31
33 13 35
3 101 15
15 62 11
93 117 38
23 102 73
75 62 14
64 42 85
29 118 39
123 141 6
37 120 38
85 141 89
4 61 88
96 98 22
34 61 52
97 119 25
129 142 78
106 11 41
48 6 95
100 81 23
123 60 54
67 36 8
129 18 42
65 129 57
44 111 39
99 25 10
63 37 60
137 45 27
74 71 52
131 125 58
125 44 80
137 47 36
93 15 3
24 42 89
110 82 70
58 35 62
119 74 24
45 116 100
131 63 82
132 58 28
8 78 39
13 60 7
9 59 50
5 67 68
13 123 63
23 13 98
51 26 88
121 60 96
31 121 95
34 51 77
46 31 86
70 120 13
142 66 57
13 104 63
5 92 74
84 93 100
81 6 70
63 18 73
40 65 99
2 112 28
10 54 100
50 107 22
84 45 59
141 39 51
113 83 43
60 135 51
5 78 31
97 2 1
115 60 87
17 118 23
143 15 99
92 84 98
105 137 60
90 104 83
128 55 44
83 122 23
118 4 72
29 81 65
69 23 69
147 36 99
109 56 12
128 25 57
147 93 81
37 95 74
137 90 1
139 134 99
142 84 60
107 46 91
98 7 25
18 143 37
76 11 1
141 96 9
27 77 73
111 73 98
137 9 12
30 65 41
42 91 98
68 98 71
108 10 54
104 119 56
96 27 63
34 6 37
75 127 37
81 84 16
97 38 21
121 142 16
102 84 41
118 96 24
98 35 100
27 78 15
24 8 76
98 10 43
104 130 6
82 16 27
85 91 81
141 96 22
85 104 20
136 113 58
31 108 64
97 129 31
77 63 29
115 54 39
49 52 85
16 122 20
111 121 44
13 108 36
53 132 42
18 80 51
12 109 32
39 14 75
108 146 12
88 39 9
34 100 62
143 39 51
59 82 11
101 45 99
50 29 47
5 40 7
84 41 33
16 103 20
35 110 91
118 68 59
140 39 26
137 8 15
98 79 11
16 9 92
82 71 60
139 84 65
41 68 52
107 130 20
74 145 56
17 93 59
86 8 5
16 34 41
85 9 1
85 94 45
110 128 12
141 2 90
124 132 79
5 106 51
106 43 61
142 134 41
21 129 44
81 30 11
74 136 64
7 130 28
48 89 53
34 60 16
69 42 3
90 144 76
39 72 42
66 30 5
56 81 44
19 115 88
30 120 73
81 24 58
74 22 83
118 97 76
127 6 32
73 65 49
141 120 58
26 119 28
7 139 90
138 140 12
102 36 66
71 142 96
129 7 55
90 23 28
100 32 40
21 41 65
56 23 52
7 125 47
2 101 82
59 84 29
92 27 33
115 6 27
134 146 71
135 60 35
102 75 34
11 85 37
122 119 78
55 113 42
21 71 65
6 33 60
94 99 85
105 65 67
23 49 38
46 97 77
5 120 96
49 9 80
20 111 76
21 87 9
48 62 67
111 20 34
106 111 19
119 35 96
141 47 64
50 137 90
48 78 11
24 71 66
106 91 40
19 28 51
22 75 43
38 108 44
30 10 52
71 111 99
7 120 66
61 76 71
80 119 65
42 93 91
27 85 2
74 16 92
101 20 84
73 117 26
140 114 13
113 115 12
12 28 14
69 143 30
127 92 44
82 104 50
44 118 68
146 37 78
40 23 11
15 16 5
80 107 68
99 104 63
55 52 21
113 22 90
34 116 98
43 81 17
137 45 16
65 38 49
61 78 93
40 58 89
118 126 92
89 46 24
94 107 56
72 13 42
57 14 59
52 12 82
12 6 93
139 133 12
110 116 57
36 34 97
4 146 90
117 72 33
126 109 57
143 113 68
113 103 28
108 21 85
65 102 47
135 14 12
42 46 5
122 32 54
115 76 71
34 90 58
99 80 69
31 79 87
21 88 61
61 85 1
143 25 76
72 98 99
133 110 45
137 116 30
74 142 55
131 31 24
97 15 67
139 134 75
88 35 25
47 25 96
25 60 61
46 20 74
87 39 26
41 130 72
25 136 56
18 81 74
16 87 56
130 144 55
45 139 62
61 107 2
58 137 88
9 38 6
37 40 6
108 32 85
62 2 70
15 98 46
87 143 39
74 124 14
119 15 38
147 110 37
53 119 22
109 56 1
114 122 4
113 125 42
144 116 93
97 9 6
114 16 22
47 82 91
114 120 79
124 129 54
66 101 74
101 16 71
19 73 51
96 101 1
21 30 82
40 12 66
54 65 89
133 71 49
115 27 33
88 19 70
54 102 92
8 89 17
72 23 72
127 85 83
128 135 52
36 68 70
28 84 1
70 66 34
130 64 21
82 14 91
1 87 46
77 103 90
21 10 86
88 62 9
93 73 76
18 57 56
22 1 4
134 126 22
110 20 41
114 45 39
76 36 73
37 108 28
36 56 73
82 99 27
94 47 84
87 100 45
95 74 69
141 96 24
54 118 49
100 15 9
70 33 99
34 87 4
53 116 100
88 11 20
126 23 96
17 40 37
75 9 60
101 75 88
57 58 36
24 54 22
101 47 26
46 44 2
104 98 69
16 138 87
68 55 22
67 78 62
129 13 21
76 128 25
129 108 29
126 58 66
143 101 5
111 65 63
7 65 36
107 5 27
94 67 52
53 106 4
16 117 41
3 91 40
2 99 12
94 9 47
132 100 82
76 1 41
101 7 51
65 28 45
100 63 39
40 138 42
54 38 52
61 78 53
127 66 72
133 124 35
143 73 27
144 54 75
84 27 86
147 145 73
59 32 30
44 25 42
134 139 44
48 130 56
87 14 88
92 54 34
107 132 81
74 147 80
68 147 95
71 56 18
68 106 57
31 109 34
60 119 43
87 143 94
135 104 94
29 105 8
103 74 27
67 74 23
129 133 48
12 80 59
114 100 71
52 44 51
111 129 74
129 68 67
15 24 44
92 21 99
97 76 7
89 91 53
121 147 54
48 145 54
144 119 45
73 7 86
119 10 28
91 7 32
89 74 5
22 20 96
106 7 72
123 15 47
59 80 33
132 89 40
35 129 51
42 94 76
61 137 70
128 114 48
33 118 66
73 115 6
104 121 1
20 111 78
26 54 35
134 39 68
57 63 72
78 77 32
123 42 42
95 65 35
60 109 68
27 83 66
61 49 78
60 81 6
63 61 45
20 138 73
142 118 7
53 7 91
144 76 65
124 147 68
67 57 45
115 17 56
109 39 78
112 67 57
20 15 87
91 63 61
120 60 7
127 141 46
96 29 58
130 129 33
26 95 49
31 141 69
29 143 87
91 37 8
138 100 25
64 58 20
31 32 18
97 38 91
114 27 53
88 4 72
7 57 25
33 125 95
93 144 24
105 43 40
101 63 25
32 44 82
86 17 54
76 107 21
100 63 81
124 121 28
6 131 71
71 138 72
45 12 34
28 26 40
114 91 51
34 42 6
142 127 45
94 110 63
32 48 93
141 104 37
29 37 54
28 47 99
89 127 99
125 113 26
99 108 12
25 90 37
67 117 85
10 45 29
103 91 73
136 94 91
90 51 50
99 103 18
68 71 34
49 69 41
142 55 34
99 80 71
131 147 80
74 13 14
33 11 63
27 102 24
112 138 84
147 108 17
42 85 56
69 65 44
36 57 96
101 28 57
5 111 78
14 58 30
108 99 20
138 34 47
47 138 39
131 74 73
51 103 46
115 118 83
112 8 95
139 85 77
15 105 51
106 98 3
33 94 74
124 64 99
61 65 7
103 99 31
30 80 34
71 53 81
34 2 81
25 103 2
79 22 27
31 46 46
73 22 5
1 15 38
45 9 75
140 43 56
86 44 95
47 82 93
41 133 62
139 6 26
37 123 19
19 114 54
91 119 35
96 101 3
42 8 91
111 24 89
25 77 70
55 81 66
45 52 14
69 141 28
102 84 32
126 35 82
81 146 67
60 63 7
64 14 56
43 10 60
24 25 7
86 80 31
142 118 62
61 56 28
27 90 16
33 34 19
130 73 72
9 69 71
35 8 58
108 96 61
143 12 47
65 136 22
62 66 46
133 50 5
119 60 38
144 2 63
39 5 17
44 129 18
77 98 98
95 97 55
107 144 54
21 56 96
20 133 26
12 136 18
125 88 75
1 14 41
38 44 99
79 135 14
126 106 96
132 42 9
142 69 38
93 55 37
16 85 78
129 45 83
124 54 29
38 33 61
71 50 14
53 83 46
95 18 4
135 1 9
95 103 48
73 142 45
35 137 13
15 35 88
68 44 94
78 25 7
36 7 51
89 143 98
60 118 90
22 49 73
91 143 71
1 143 60
127 96 61
109 144 37
92 91 90
40 43 36
10 54 25
106 15 47
72 68 48
108 23 80
59 23 27
30 145 13
84 5 33
12 80 48
112 1 26
70 104 7
123 5 15
68 94 49
26 131 29
51 116 40
29 57 77
38 71 19
147 38 70
7 125 38
2 43 95
147 48 34
76 77 51
90 56 88
75 79 93
3 86 61
87 140 27
25 87 49
57 142 4
69 134 67
87 18 37
20 48 11
143 68 85
33 70 78
46 135 94
18 118 26
141 129 3
63 84 82
102 144 17
29 61 24
41 124 68
115 13 34
66 10 13
52 113 8
142 131 73
93 132 84
74 130 91
46 26 80
123 146 88
29 116 81
147 30 84
26 122 50
78 90 81
69 115 67
73 143 70
145 103 12
137 106 4
4 139 52
108 75 57
58 112 47
110 69 98
48 119 16
19 130 66
74 44 37
12 26 80
37 32 90
104 96 67
114 26 83
128 137 10
137 74 65
45 3 82
28 31 23
107 117 43
91 2 53
36 27 72
90 45 46
20 18 94
39 74 64
127 99 51
18 120 61
44 23 64
97 26 83
110 124 47
49 123 24
98 79 57
54 143 55
136 4 66
51 73 22
124 90 7
68 62 82
1 86 12
74 39 56
104 60 19
140 18 26
44 20 35
5 97 48
23 124 67
89 131 99
123 131 48
28 68 39
139 76 4
125 120 31
62 60 53
62 137 7
1 116 12
50 32 3
129 59 49
102 18 1
30 90 11
61 108 97
95 82 57
135 56 13
54 77 64
58 139 4
31 144 35
67 50 33
31 42 24
68 38 88
111 23 15
45 62 99
143 90 24
42 82 53
95 103 8
138 38 47
96 4 83
55 123 39
121 145 52
47 71 95
12 70 95
57 39 69
146 34 39
59 41 28
65 84 10
62 69 7
73 146 60
94 22 56
70 90 19
47 122 33
55 79 90
64 131 95
92 84 91
95 112 33
19 54 29
141 34 50
70 98 1
82 5 20
96 87 94
147 130 20
86 69 33
70 1 68
133 100 98
9 81 57
28 143 64
34 146 91
131 18 35
68 24 58
123 139 19
2 38 85
104 12 31
50 46 18
104 136 97
34 91 17
18 46 97
141 55 1
32 100 72
72 42 76
52 64 63
117 89 57
85 125 59
146 3 5
139 82 23
11 136 61
76 66 51
23 81 49
147 17 92
71 34 46
121 128 74
22 20 45
75 145 84
37 76 67
72 11 66
74 23 33
136 79 53
135 80 49
9 34 79
8 111 9
70 133 92
110 76 85
57 123 35
12 97 15
59 61 53
84 43 59
17 43 97
40 118 65
118 142 25
125 82 20
78 2 36
97 4 29
95 9 52
57 23 33
134 50 31
61 134 71
120 133 54
52 136 73
104 63 66
80 126 19
14 108 57
40 85 9
136 19 15
128 21 11
94 63 32
49 75 38
6 15 61
103 131 68
26 14 9
85 67 80
35 47 1
98 79 4
123 88 56
147 113 55
128 70 24
101 130 28
87 47 14
100 125 6
80 110 24
49 79 49
79 107 75
57 92 38
12 11 82
142 122 24
15 131 27
130 13 49
112 27 31
147 83 4
52 70 82
111 28 64
35 116 77
96 7 86
84 119 80
26 118 79
90 81 13
71 82 62
28 49 94
41 102 56
124 60 24
51 96 87
142 122 37
68 99 45
30 11 15
147 124 18
41 56 61
1 30 13
83 105 10
80 65 92
79 16 27
39 78 92
5 16 19
117 62 60
50 82 13
14 95 90
89 15 49
22 45 23
119 103 89
133 77 48
34 30 79
76 125 57
120 91 32
144 100 23
83 99 87
58 51 80
27 19 59
127 28 26
98 15 72
38 9 82
80 146 57
137 88 3
75 118 23
98 91 67
64 130 46
81 33 5
138 8 64
101 78 69
82 54 88
147 100 24
21 87 2
62 46 27
12 53 51
26 133 90
25 70 3
29 54 23
34 25 98
74 63 39
26 100 34
41 55 91
16 12 75
35 27 7
16 25 14
40 95 15
22 128 47
50 49 91
127 83 96
78 83 80
146 55 4
123 9 98
117 138 17
21 140 26
102 44 30
142 42 16
119 7 3
121 5 72
75 22 45
136 81 9
115 5 50
85 16 76
121 123 64
50 120 92
93 48 78
112 83 69
120 140 4
53 131 23
142 58 81
91 79 9
91 120 47
40 55 77
8 41 18
27 29 76
99 80 49
14 8 66
114 15 47
104 139 8
130 108 99
129 140 27
16 41 92
25 93 97
113 33 70
49 61 87
93 131 89
144 115 10
36 15 77
64 69 38
89 60 36
115 97 2
13 116 42
22 134 53
66 23 37
144 11 74
82 31 49
75 29 74
49 132 88
18 17 69
120 26 9
91 92 82
139 17 72
32 124 92
70 55 51
101 146 40
88 135 20
35 144 86
147 71 62
107 126 83
120 5 71
131 104 7
140 63 13
19 4 39
135 14 18
2 50 71
55 112 27
27 143 29
105 98 50
121 126 41
19 94 90
22 36 29
48 63 61
5 50 72
46 110 81
13 37 4
143 78 29
120 21 28
54 19 74
13 32 74
58 64 74
17 41 64
5 4 77
39 29 2
98 22 22
91 121 99
13 27 80
8 144 54
98 1 84
35 62 43
30 19 28
94 13 66
140 47 58
86 106 75
81 123 74
80 125 66
28 110 10
81 98 17
7 131 44
132 131 96
49 52 67
137 85 2
142 26 6
32 14 7
77 84 70
69 138 27
19 75 66
62 46 95
31 36 62
143 24 48
27 2 15
134 87 23
18 50 46
4 8 70
64 7 20
146 42 12
78 41 30
89 58 69
139 8 52
102 72 39
94 61 96
147 37 49
139 40 41
8 67 89
16 124 61
61 29 20
38 114 41
86 135 92
58 31 44
72 50 36
69 66 100
35 100 1
91 37 67
9 55 32
142 81 39
124 140 60
42 144 90
36 34 24
43 33 24
78 112 31
112 69 81
66 86 54
66 70 46
85 132 90
40 125 83
67 18 4
117 112 32
6 98 61
85 29 83
145 30 75
109 43 40
74 30 64
98 71 7
11 19 83
144 117 3
67 82 2
60 106 84
111 16 56
76 138 39
115 86 56
5 83 62
74 92 16
83 9 62
139 5 9
144 6 27
1 70 74
41 109 61
24 137 39
82 86 53
82 105 66
17 32 57
136 8 83
73 69 42
27 67 89
63 4 67
59 113 69
60 46 46
97 116 59
28 125 91
68 66 99
29 105 1
146 126 99
47 4 98
92 84 27
20 77 60
90 145 13
104 127 92
135 71 31
122 131 70
108 94 85
45 48 5
44 144 90
21 82 61
134 48 53
118 92 6
50 77 21
131 102 86
34 55 30
108 45 85
66 41 27
110 111 29
42 73 10
20 14 17
34 115 17
95 139 85
22 10 44
140 22 56
88 70 56
132 40 33
11 22 97
108 135 99
98 137 77
27 125 56
94 34 72
44 74 7
72 92 75
58 50 99
138 112 15
25 24 10
20 122 58
101 140 23
61 60 85
25 100 5
64 88 64
2 54 99
49 133 87
58 119 91
31 4 57
76 55 70
14 92 49
26 114 55
23 39 1
84 99 11
21 86 21
18 101 39
121 144 4
132 116 4
15 83 54
93 138 81
18 36 58
111 3 38
113 8 66
46 124 43
95 57 42
10 11 48
79 6 67
40 44 65
141 116 27
133 64 83
9 147 26
5 40 57
76 27 21
132 139 1
72 33 16
6 31 62
67 129 11
135 47 63
39 130 84
40 125 30
99 73 48
115 146 41
3 133 85
36 117 90
10 93 63
14 144 50
23 110 15
5 28 60
35 103 74
61 80 26
87 123 66
31 68 68
138 104 42
53 99 49
26 25 53
64 90 99
145 64 20
15 131 84
4 123 37
92 72 15
6 70 3
31 137 23
117 118 36
117 2 90
78 17 67
65 91 41
100 48 85
138 92 45
100 32 77
113 68 42
65 125 2
143 20 77
123 135 63
133 29 88
75 72 15
52 123 42
43 115 80
90 134 54
116 15 32
21 67 10
129 112 37
70 50 59
60 52 37
90 85 54
86 51 7
49 62 7
136 131 100
130 105 58
64 143 96
62 44 62
12 128 40
126 36 58
50 75 67
39 129 50
105 49 52
147 126 13
70 71 10
17 103 5
90 48 27
33 60 52
25 101 70
93 107 73
94 2 81
139 48 16
108 17 41
146 6 65
55 111 46
63 147 76
140 17 33
14 11 18
112 14 37
8 59 12
78 42 86
127 72 18
120 111 44
140 9 34
43 135 48
41 99 70
85 88 60
93 143 9
81 40 78
66 122 20
46 42 83
50 26 43
73 119 65
58 61 20
50 9 76
1 96 90
77 21 16
9 85 8
89 92 56
24 140 71
20 32 75
24 15 76
15 114 11
47 144 51
58 110 33
36 111 4
49 114 21
93 129 87
121 77 5
40 23 61
5 103 47
56 54 57
106 62 45
137 11 68
118 103 37
80 15 7
71 92 4
100 111 62
60 30 78
97 98 18
104 37 54
75 119 48
23 90 7
89 64 91
40 106 72
11 45 17
78 124 43
138 51 86
12 23 83
145 104 26
22 145 3
40 117 86
93 77 31
74 94 51
92 121 70
134 75 41
55 27 27
99 17 63
125 58 30
19 145 15
122 67 61
121 70 99
113 114 92
112 31 33
71 135 64
98 31 58
71 129 20
144 131 24
112 29 81
43 30 91
87 37 67
143 129 75
30 127 73
53 96 48
102 147 66
51 75 32
109 67 89
89 107 43
108 66 12
116 82 33
64 135 31
59 132 84
101 7 59
92 107 40
116 42 82
7 134 36
86 146 70
114 2 16
59 6 93
22 117 11
114 46 59
83 134 72
31 146 32
82 56 4
143 15 30
7 139 87
70 145 14
7 110 29
136 89 50
85 124 55
138 82 4
107 50 20
25 140 53
95 5 30
4 136 57
74 8 10
7 122 39
127 112 24
11 16 42
35 104 97
15 19 45
90 120 79
98 15 76
35 136 49
143 140 38
90 136 23
65 106 70
4 124 60
143 119 100
5 98 38
21 112 63
136 70 50
123 132 38
132 110 94
97 25 13
72 39 66
15 144 53
90 57 36
114 94 89
54 143 35
6 11 96
9 34 17
29 139 71
49 17 22
37 132 21
129 136 7
26 42 33
20 96 7
72 101 18
55 29 58
45 142 89
97 68 73
24 119 80
96 5 73
119 90 5
93 11 42
13 89 38
49 100 33
4 52 25
47 30 61
52 12 66
98 113 48
82 119 32
107 146 40
80 27 72
1 35 40
56 17 85
99 43 50
70 35 87
12 62 93
128 130 13
24 142 77
14 31 54
117 102 81
48 27 32
23 127 65
130 103 25
123 48 6
106 36 97
107 111 59
132 76 68
88 59 16
43 97 79
27 82 27
139 132 50
60 143 23
39 139 27
72 123 32
18 47 60
108 120 61
18 66 73
47 58 28
92 60 7
63 30 56
85 87 94
93 15 2
147 96 2
50 122 10
121 92 34
16 22 96
25 14 50
120 109 11
97 19 62
51 75 87
134 5 50
31 14 76
16 40 86
59 85 64
79 104 78
80 86 89
84 142 99
102 107 62
120 93 43
138 22 45
130 2 53
7 30 91
144 107 85
101 44 9
63 72 12
74 105 82
41 15 65
117 108 63
84 63 48
29 107 80
97 65 19
46 35 32
73 39 61
102 91 67
107 73 35
123 127 15
54 14 84
78 84 85
26 96 82
108 105 48
30 19 32
144 107 98
45 10 12
73 105 11
72 127 5
47 86 99
67 44 35
20 44 74
125 128 8
108 82 37
32 79 19
90 29 29
105 4 1
13 38 71
33 53 27
43 28 45
146 63 62
127 46 88
12 74 61
4 3 67
93 99 89
9 104 23
92 122 42
42 107 78
131 8 90
136 23 6
87 75 93
56 24 59
74 71 80
56 43 72
24 54 6
105 39 79
5 56 82
37 16 22
42 102 84
42 121 97
81 62 81
54 96 28
89 4 66
103 52 61
62 77 28
4 65 19
49 116 69
26 81 56
73 45 94
93 62 35
59 42 46
100 1 71
56 3 13
84 4 73
86 1 96
66 42 96
27 66 17
14 147 55
17 42 80
28 88 66
40 69 71
137 122 22
93 12 39
24 31 35
52 33 72
87 81 5
42 60 100
83 14 10
64 30 21
8 18 29
27 6 87
4 23 35
44 147 16
52 89 88
4 58 29
9 43 39
134 98 27
27 47 17
68 113 81
56 123 27
137 6 89
44 141 93
23 140 72
75 59 12
112 34 77
23 15 77
48 116 34
112 5 19
27 79 90
56 21 100
50 31 68
108 55 27
59 124 74
55 116 84
95 12 22
129 17 86
22 48 85
11 122 77
23 22 93
147 38 65
87 51 88
138 55 48
124 94 28
30 80 84
56 136 100
79 23 36
26 45 78
18 48 70
140 42 26
73 141 6
114 141 69
64 110 97
22 73 91
25 99 54
29 144 54
41 106 9
132 142 35
144 88 19
141 32 65
88 127 29
10 34 37
87 147 38
65 53 61
106 88 21
117 54 3
23 40 96
91 109 40
145 94 66
12 109 60
134 41 17
98 133 70
106 49 66
40 121 61
120 9 90
15 12 44
38 66 33
86 87 84
13 78 77
112 9 100
42 8 33
83 75 86
29 122 12
103 129 94
124 101 57
85 84 82
88 127 42
104 59 59
48 4 61
9 2 67
54 69 88
122 123 88
6 145 98
37 115 83
16 99 50
146 28 15
112 32 60
30 35 44
17 24 24
30 95 95
49 137 62
1 114 93
10 106 47
115 135 45
35 112 57
5 81 86
116 127 9
66 93 32
84 99 15
14 31 43
20 94 84
8 46 89
78 118 43
127 18 94
125 139 63
101 54 81
57 37 29
55 43 79
60 111 87
123 143 40
113 66 11
23 78 54
143 18 46
92 32 72
52 126 89
142 97 79
1 86 7
134 103 76
99 119 47
123 74 61
141 79 85
12 37 38
5 55 46
132 116 21
112 34 11
15 141 12
112 94 25
49 81 35
