158 4900
104 38 67
151 77 18
102 38 74
118 32 3
97 109 81
108 101 28
121 26 70
156 122 79
73 97 21
158 88 79
100 49 28
79 46 77
63 114 36
127 154 72
78 101 44
5 86 25
27 70 11
4 49 76
154 4 31
158 55 18
23 89 32
19 82 88
134 150 4
8 130 29
80 108 80
49 51 4
69 15 19
147 33 48
139 108 59
38 16 27
125 94 2
118 98 69
96 34 79
10 13 30
22 149 58
123 99 87
36 82 65
37 58 61
114 51 89
101 146 25
34 21 57
155 66 96
85 84 41
141 3 59
151 73 25
103 151 77
35 91 65
14 40 74
57 54 28
67 90 57
113 133 11
136 40 73
85 102 95
67 122 89
69 95 47
108 96 70
80 3 36
60 4 87
121 91 27
50 136 52
52 154 98
133 10 57
19 34 52
120 112 38
76 100 63
105 39 93
79 76 82
141 64 47
121 92 28
88 41 82
12 142 65
125 90 9
26 82 30
36 158 95
55 14 83
129 153 57
66 120 52
144 130 77
116 93 56
73 126 97
17 93 82
108 81 68
103 106 46
100 22 23
127 123 97
124 128 96
92 11 80
60 117 85
6 151 72
129 61 59
108 45 2
75 28 49
156 24 50
102 25 89
77 61 45
76 116 49
106 77 41
117 38 8
117 122 87
43 9 22
109 145 57
97 68 34
116 118 5
67 59 46
110 153 28
93 155 97
138 148 21
84 141 56
83 24 97
153 137 52
22 123 18
30 20 1
153 102 94
3 141 3
74 155 64
112 28 26
65 134 83
139 92 69
152 90 32
57 22 94
51 117 19
52 114 38
16 53 55
135 151 70
78 1 92
107 39 18
42 80 87
104 110 18
68 34 54
64 149 99
106 19 77
57 121 72
143 114 58
34 112 49
101 155 64
140 150 100
101 26 99
83 139 55
1 96 96
65 12 98
36 60 36
33 3 30
113 58 87
128 116 39
120 110 62
140 62 23
72 41 63
118 38 50
114 24 61
39 16 26
153 85 18
142 140 84
60 152 61
106 12 73
42 77 59
76 89 44
144 29 16
84 80 59
71 88 27
122 116 77
75 31 72
80 126 16
152 110 23
125 56 86
150 30 2
148 111 83
49 30 28
75 153 34
108 63 4
35 6 68
155 115 99
121 20 78
79 3 87
104 2 89
83 109 10
137 105 45
28 9 65
46 43 30
152 49 12
45 118 92
157 23 13
82 27 8
77 10 69
141 33 54
72 134 2
62 111 30
157 90 39
83 70 54
147 66 84
88 98 26
59 11 62
30 146 67
114 5 61
138 45 4
23 10 12
132 92 94
78 99 64
99 66 92
31 5 96
74 19 50
126 134 13
18 81 19
73 129 33
74 104 94
140 3 35
64 67 20
69 53 26
108 15 90
88 69 4
5 49 23
102 76 22
127 115 60
118 75 66
24 44 58
11 153 78
85 82 61
53 34 89
152 80 13
113 138 70
76 121 94
91 146 67
77 49 74
138 63 30
102 90 42
30 16 78
47 99 4
14 134 61
70 80 9
71 75 42
98 88 27
62 76 49
101 136 40
125 7 62
71 76 7
75 27 56
109 65 31
47 149 90
