160 9169
22 105 14
1 8 56
2 3 2
93 81 85
124 87 80
68 95 78
89 7 27
90 143 36
16 144 74
79 131 75
142 149 93
132 19 57
129 88 71
17 36 100
158 155 32
61 102 44
54 122 57
40 5 86
45 87 29
11 154 70
85 70 34
150 136 29
63 158 54
62 8 5
60 81 82
11 48 88
132 24 27
90 114 99
144 132 73
112 44 28
153 91 79
42 10 50
105 122 19
93 18 42
37 46 99
109 152 95
146 19 45
13 147 3
120 141 72
62 108 64
116 106 29
80 136 83
48 22 49
125 116 37
58 47 5
102 42 69
2 74 16
15 139 32
158 94 35
23 55 28
19 109 94
156 21 21
124 98 80
105 29 97
151 83 59
33 22 43
131 110 19
99 46 15
139 144 7
145 102 32
51 140 42
90 88 59
118 8 57
91 83 92
95 29 26
42 102 2
131 3 14
35 52 98
88 129 35
116 48 37
45 93 62
120 73 35
58 56 67
129 18 1
81 150 48
2 83 78
122 109 73
93 47 59
68 106 54
65 130 66
76 154 64
61 117 55
144 154 87
123 38 79
113 6 52
21 155 72
151 108 21
102 31 14
41 130 16
132 23 30
119 38 30
121 69 47
131 63 41
93 36 21
150 50 72
59 34 86
84 135 43
151 45 86
78 20 71
137 61 51
58 72 24
137 105 57
56 84 61
110 58 22
36 18 59
29 57 85
76 42 65
123 80 89
27 144 60
19 106 51
160 134 94
93 2 6
143 54 37
108 55 53
36 87 14
134 76 11
57 87 76
60 10 2
45 37 8
93 3 86
139 87 78
18 61 52
157 126 9
54 88 17
89 15 68
41 62 16
101 37 74
9 17 25
26 73 45
138 136 26
14 143 42
109 157 10
110 44 100
70 44 98
72 151 80
98 13 45
16 17 75
11 150 57
150 160 78
58 134 97
19 86 55
152 52 48
53 142 84
36 110 11
47 101 61
71 153 95
44 12 72
44 26 7
141 59 73
50 5 54
31 81 79
36 108 86
149 96 66
91 3 44
73 16 37
55 49 69
46 130 37
152 41 10
89 28 20
121 29 85
138 126 75
99 157 97
37 79 89
67 146 6
114 150 36
3 74 85
126 111 32
34 45 96
36 103 92
100 107 64
92 27 58
44 137 80
72 32 78
34 154 2
97 16 100
109 92 15
54 117 34
157 132 79
154 60 30
107 82 57
124 145 5
90 110 35
32 77 27
62 11 65
19 158 65
32 137 41
28 8 84
59 155 55
10 141 17
124 82 70
51 154 19
52 8 26
149 105 20
136 101 7
147 51 56
104 117 26
74 102 63
79 128 74
89 42 52
92 52 64
160 112 14
56 79 76
93 4 54
152 112 24
88 155 22
34 95 51
23 148 82
52 140 37
100 102 83
98 21 16
43 132 75
139 142 16
106 23 52
18 22 69
122 135 60
155 7 5
95 155 72
104 88 89
156 133 24
84 141 38
112 57 35
15 90 87
111 81 15
147 99 73
57 60 66
113 38 83
116 66 25
70 61 10
53 92 50
60 91 50
71 119 69
74 64 13
153 100 88
151 41 9
98 92 17
113 75 86
75 141 28
33 2 11
126 71 70
153 16 94
118 119 64
127 11 80
116 140 95
115 21 26
84 110 28
99 11 89
160 132 90
55 75 30
120 124 28
20 156 62
92 47 83
124 114 92
50 84 63
46 78 78
10 103 17
64 148 94
110 84 9
136 53 100
156 72 27
117 23 45
58 116 28
110 42 12
41 130 71
127 55 15
78 143 75
76 17 6
64 39 43
106 50 23
121 104 59
96 56 52
124 17 51
46 127 91
23 78 93
59 92 82
98 113 89
24 150 50
143 59 86
62 34 21
11 148 90
63 153 33
119 110 82
33 77 60
3 88 49
123 94 42
142 136 9
40 18 55
131 7 93
55 131 59
88 56 96
8 66 56
9 102 3
65 153 10
49 44 7
30 142 20
57 114 5
90 2 36
72 109 17
16 61 52
97 86 80
160 18 95
68 140 12
57 112 80
130 12 32
21 36 17
36 147 12
41 132 22
27 14 55
27 55 56
70 32 35
22 105 3
88 130 58
104 24 49
49 62 37
157 126 77
131 143 51
104 103 49
156 48 46
47 126 65
43 114 6
142 105 12
154 127 18
51 69 17
93 125 36
64 56 63
70 80 89
15 31 17
156 59 60
144 155 46
154 78 18
45 22 37
76 72 25
115 20 42
136 37 64
138 27 43
154 67 88
38 138 54
32 59 92
101 36 38
63 84 50
148 53 26
77 8 94
143 144 11
43 28 60
126 24 54
45 18 39
7 147 7
66 73 37
94 75 37
129 30 95
8 160 94
125 158 23
6 11 58
144 25 57
40 70 32
40 130 83
118 154 43
90 36 60
121 40 19
32 70 42
35 4 70
118 13 40
38 65 47
117 77 81
153 149 86
5 98 13
156 75 17
146 70 93
131 45 64
141 54 39
110 6 10
19 95 77
6 124 12
99 143 58
35 11 86
71 159 75
159 58 47
66 56 46
157 145 22
37 55 42
71 134 18
30 44 66
136 85 94
59 70 15
83 95 14
103 114 28
90 33 4
68 46 29
160 151 74
32 127 37
12 127 36
14 99 29
60 148 87
140 69 27
152 91 33
143 16 81
67 119 75
131 7 14
76 137 86
75 10 14
33 78 61
76 70 32
131 50 91
151 27 21
27 107 46
6 45 45
112 131 25
34 100 89
13 158 5
88 57 53
118 37 63
143 83 84
98 45 10
140 87 94
73 100 71
130 35 58
122 37 91
99 89 77
106 129 78
135 121 33
123 114 76
43 136 90
106 27 67
15 51 55
86 21 79
108 57 88
133 158 45
66 37 22
113 1 60
120 82 99
48 89 67
47 11 36
96 23 51
36 159 64
127 52 41
144 142 92
134 91 15
89 24 62
92 56 92
8 156 4
93 146 16
38 145 15
79 71 92
91 52 97
88 123 97
121 159 63
73 148 61
53 15 32
36 129 13
46 38 87
51 137 1
60 41 71
121 53 17
43 129 63
150 91 88
30 3 37
41 67 96
18 137 49
98 135 37
56 62 58
126 13 38
61 47 31
132 103 95
35 102 68
154 112 88
15 135 8
134 125 26
90 101 83
40 26 68
77 149 31
45 113 89
145 108 16
85 10 91
125 149 16
56 16 63
103 147 5
155 52 47
131 127 54
33 97 19
43 110 63
36 89 75
21 112 80
8 26 28
124 108 75
82 90 32
23 81 4
157 23 17
103 27 61
28 145 78
56 106 77
28 43 30
10 150 11
135 150 63
140 30 57
62 140 97
71 132 51
63 61 57
40 86 95
140 93 76
72 45 19
79 45 65
112 7 82
43 75 82
86 101 47
85 144 40
53 42 97
60 95 37
51 101 10
73 143 93
77 83 40
138 123 48
135 36 55
67 9 16
25 139 100
157 127 87
131 103 60
117 42 34
92 101 66
129 64 40
90 6 64
92 133 18
138 100 37
160 96 72
49 40 36
135 147 7
84 9 29
159 151 64
65 66 4
120 32 78
86 66 66
137 113 43
127 62 71
100 116 20
7 59 83
134 40 35
51 46 87
33 132 2
140 101 71
77 67 45
46 50 5
27 126 30
148 75 95
102 32 54
150 128 100
111 144 73
18 156 7
123 131 58
78 131 10
104 23 83
153 100 90
30 97 24
155 65 69
156 118 24
83 95 82
136 55 27
51 43 58
79 146 79
57 32 63
10 128 76
73 79 67
108 62 100
81 51 18
146 97 11
91 27 82
86 19 88
30 44 26
144 128 91
41 47 75
1 7 92
36 119 47
58 35 78
20 123 8
28 144 57
46 64 37
78 50 34
69 23 59
87 143 40
98 94 78
90 155 11
33 59 8
24 86 67
141 37 8
55 116 46
98 13 89
121 122 51
69 153 61
59 34 35
132 148 95
32 133 17
48 5 20
137 47 65
148 113 53
146 140 71
67 107 38
160 6 87
34 150 99
20 65 80
92 56 39
158 44 58
129 146 54
160 60 94
67 86 100
126 33 35
36 80 68
83 118 55
13 44 28
50 40 92
90 37 32
126 13 93
154 107 65
137 35 68
125 147 62
106 28 77
75 157 91
156 11 8
41 51 35
119 160 39
21 110 89
105 159 64
15 119 11
95 7 40
72 17 29
72 99 68
7 92 60
31 35 20
31 76 58
70 43 88
149 8 10
29 81 81
38 73 35
104 94 2
85 22 92
116 102 73
14 83 61
120 83 1
121 45 86
145 68 12
140 72 72
100 61 5
42 154 49
68 97 7
20 50 27
127 3 58
128 75 15
48 131 91
129 83 24
96 40 18
95 9 62
75 83 10
34 108 64
27 41 28
103 38 59
72 92 41
109 106 91
21 100 30
139 154 70
5 86 5
98 151 62
73 124 54
25 54 84
95 62 73
4 91 89
36 97 88
113 9 99
146 112 92
149 35 18
51 4 24
43 67 30
47 35 19
137 94 85
148 138 85
55 50 81
136 129 18
141 15 49
16 106 28
106 55 61
157 103 27
48 6 45
12 6 41
23 97 29
138 97 100
45 128 47
131 133 7
7 144 74
138 49 59
79 40 31
74 159 78
131 112 69
109 54 35
25 123 52
103 112 78
55 136 97
147 60 30
30 62 14
32 141 58
62 149 82
113 158 33
157 145 37
43 65 91
155 4 6
78 36 70
51 94 51
58 69 10
113 137 95
124 2 93
99 75 23
74 106 80
114 89 85
49 63 64
7 26 95
114 83 11
48 59 69
148 107 88
29 156 55
12 43 57
46 103 20
107 100 22
12 119 52
133 123 53
59 83 90
95 10 30
104 48 100
133 59 68
158 5 64
23 66 32
10 7 83
137 109 59
68 117 45
62 85 16
71 142 99
35 67 100
37 98 80
77 60 86
9 93 11
140 110 56
122 124 75
150 119 68
105 7 8
97 81 59
132 71 51
90 37 87
32 40 2
49 55 78
41 152 21
158 9 11
130 32 4
60 157 19
6 116 61
141 53 20
31 136 6
60 114 63
40 114 62
122 96 97
83 126 92
68 5 2
65 57 76
53 73 96
2 63 99
44 100 68
31 55 54
85 59 93
132 17 57
123 61 56
116 81 69
118 18 41
142 48 87
77 94 97
149 59 67
25 126 29
70 31 25
59 119 2
112 21 6
4 89 85
143 57 59
80 104 83
43 108 19
138 149 90
148 41 73
38 117 52
50 46 96
92 55 3
131 88 64
130 72 89
112 58 9
80 122 73
152 78 81
8 19 27
2 121 53
141 131 74
73 94 82
104 59 76
142 84 23
150 99 85
135 25 70
127 28 62
150 143 91
53 123 51
62 156 43
48 140 87
44 153 28
81 42 90
149 116 25
103 147 20
69 29 52
72 24 83
154 18 37
64 146 26
80 18 29
120 2 80
150 11 93
36 46 97
93 159 40
84 140 70
144 106 79
119 58 72
45 114 46
93 94 96
132 75 24
52 33 23
70 60 42
153 116 87
75 36 3
144 99 76
36 74 51
14 1 73
125 88 34
156 105 74
149 144 100
120 45 19
109 18 46
126 148 52
101 140 57
91 64 17
156 21 80
158 119 87
14 52 11
51 27 39
140 143 33
53 58 56
149 93 27
124 44 24
58 116 19
88 124 43
86 77 55
55 45 34
83 21 14
31 79 90
88 6 24
106 18 62
72 52 50
138 39 42
30 78 13
144 121 77
21 81 61
5 153 76
49 116 46
91 128 15
85 115 54
106 43 11
46 38 10
76 98 43
22 58 81
2 132 29
48 21 98
82 61 59
84 147 99
100 118 44
67 59 94
86 61 87
75 149 14
81 73 8
111 148 22
124 127 35
14 153 12
46 52 29
53 133 68
116 151 86
60 71 58
35 89 52
76 121 67
53 110 57
130 118 5
24 49 2
27 63 46
104 112 32
32 138 13
80 104 4
82 116 8
78 96 88
45 157 11
106 108 89
102 96 30
3 49 61
66 141 28
9 86 63
8 3 4
126 50 85
48 151 76
140 116 47
31 77 6
79 154 39
24 157 70
2 43 54
34 64 34
78 98 26
62 98 23
19 126 65
11 129 57
52 127 10
143 75 47
135 45 91
128 143 54
109 74 71
65 23 25
69 115 13
74 116 31
48 111 17
114 38 26
33 82 91
73 101 19
98 28 89
69 53 74
78 60 40
137 72 73
116 30 51
56 51 77
67 49 48
5 93 34
107 147 3
132 19 50
95 28 64
36 121 84
76 159 25
39 108 25
109 2 23
83 38 47
37 157 31
27 159 9
139 135 46
33 7 38
114 147 90
47 7 54
130 136 21
118 73 45
32 5 89
145 131 70
82 99 30
138 36 96
6 39 3
16 69 14
86 80 45
92 104 71
4 24 24
140 65 71
4 142 16
158 6 23
8 81 34
67 32 57
9 94 34
77 100 37
105 36 93
42 37 1
7 145 86
35 106 85
101 47 29
90 93 46
94 130 98
134 128 84
59 65 76
34 72 5
30 70 2
103 91 8
72 45 89
2 37 63
117 111 83
132 93 69
154 38 47
74 60 61
96 146 15
14 8 23
85 138 36
36 125 44
67 150 89
34 12 75
23 104 34
151 59 1
131 43 79
50 59 52
53 147 45
28 24 100
148 31 82
64 97 94
160 91 27
139 54 83
98 32 62
146 93 57
152 17 88
142 122 36
125 37 100
13 19 66
66 28 72
26 62 75
123 13 15
42 48 1
26 84 93
102 50 20
106 101 7
83 144 31
117 85 43
88 10 90
22 46 18
151 87 76
136 48 44
14 128 37
144 110 94
96 83 93
92 115 47
99 15 11
61 108 56
48 21 45
127 128 27
148 2 37
159 149 7
23 98 94
36 8 7
18 148 78
111 93 33
15 71 1
157 34 63
63 131 37
122 95 36
69 72 8
66 62 83
63 111 95
8 84 11
148 102 96
120 124 100
57 45 72
154 139 61
120 76 29
102 68 23
125 122 49
91 82 88
98 122 89
129 7 60
110 83 85
47 29 57
144 125 92
46 1 51
109 19 69
17 108 75
54 42 15
22 34 61
11 108 53
95 160 33
42 34 92
48 77 74
95 63 100
10 132 93
157 17 72
120 102 58
84 8 65
109 69 11
84 100 68
138 152 84
37 141 21
109 113 54
25 138 28
52 57 6
112 19 70
35 30 48
66 122 83
73 76 81
108 50 65
55 65 6
24 34 68
83 27 51
116 81 71
116 37 1
109 2 78
152 129 8
125 75 71
90 152 52
13 57 37
60 42 17
145 11 87
81 135 41
9 33 96
40 118 11
111 33 99
83 149 54
102 118 99
155 140 100
68 33 79
40 75 85
75 11 43
118 38 35
140 155 56
11 99 74
103 145 57
141 10 15
33 152 80
130 36 30
95 125 65
39 26 24
22 54 2
26 91 54
115 6 58
130 159 100
15 93 28
35 98 20
118 75 38
127 86 5
145 14 75
28 80 74
47 21 20
142 21 90
73 89 90
113 142 12
40 63 88
92 122 8
142 56 47
75 50 11
2 67 61
58 100 64
108 139 69
110 45 61
121 151 30
88 64 18
20 8 100
112 18 73
86 45 11
117 98 91
142 44 50
40 41 46
17 84 70
15 56 95
118 128 62
23 27 27
128 137 37
64 127 28
129 11 46
71 6 13
103 28 20
131 49 70
17 160 65
81 134 44
2 108 75
50 103 69
106 67 64
91 43 81
79 81 89
160 65 29
1 9 8
47 16 39
118 105 51
125 146 98
96 146 83
146 159 99
152 45 97
91 154 33
37 78 61
116 100 29
16 80 45
73 7 10
105 107 54
142 120 58
123 117 19
70 132 17
57 32 67
76 75 61
15 110 48
106 122 13
91 82 22
141 90 10
91 68 87
30 113 93
142 11 7
91 59 38
98 140 77
96 25 35
57 15 19
92 84 92
135 51 33
1 43 19
34 106 20
29 98 63
45 37 56
120 54 96
70 78 23
152 18 98
105 72 46
33 45 77
27 21 51
123 117 32
79 127 46
37 128 16
72 104 53
7 23 96
86 23 39
140 82 51
24 60 18
39 122 57
44 128 66
159 46 98
12 59 71
90 83 31
44 45 68
20 143 4
121 92 68
41 9 29
78 79 79
143 89 92
71 42 46
61 46 10
154 79 78
11 2 62
57 139 4
72 35 74
34 64 36
88 7 65
151 125 89
134 146 23
136 160 6
98 151 40
97 79 83
123 42 100
83 117 36
127 125 39
42 154 40
37 28 27
115 38 52
89 14 25
141 140 59
18 62 55
144 93 63
112 98 17
39 137 55
15 86 67
120 14 13
145 82 22
153 158 7
25 100 70
12 33 31
121 149 26
68 130 67
67 48 54
66 31 33
118 62 33
79 128 1
107 108 50
150 88 91
109 120 17
69 39 33
5 47 41
95 37 7
26 146 45
37 9 27
14 15 52
19 83 60
49 50 46
126 63 52
30 5 10
76 73 81
52 39 33
38 19 45
14 113 65
158 43 92
9 122 98
119 153 16
133 20 78
96 17 38
104 93 23
146 116 94
128 130 76
108 102 13
47 48 70
133 134 99
74 46 44
145 35 81
62 1 54
135 43 9
61 44 47
158 38 98
61 145 99
140 148 84
88 156 12
133 140 35
124 50 34
119 83 78
121 76 32
104 8 36
103 131 82
159 141 51
91 39 17
79 156 89
80 56 31
149 153 98
8 64 45
69 19 50
135 7 69
43 36 24
30 2 75
8 118 52
33 64 48
7 45 99
119 87 25
14 82 68
108 120 16
102 60 67
144 55 39
14 17 87
71 45 73
15 51 48
13 153 4
2 132 86
138 127 67
145 106 95
31 40 47
54 33 63
41 100 24
28 5 65
154 151 60
21 102 69
2 140 31
160 52 20
9 112 15
152 39 91
125 73 38
132 113 39
95 61 80
120 128 100
71 49 20
35 76 32
29 91 78
31 28 50
145 85 49
147 27 99
1 16 92
91 89 93
9 148 59
9 5 10
100 20 37
103 150 27
23 1 55
96 150 98
26 134 50
95 5 40
150 139 14
95 68 96
127 35 80
109 157 5
34 78 26
65 69 77
130 160 72
31 134 45
38 6 91
126 151 86
123 54 44
12 26 70
135 101 43
51 146 56
70 94 35
20 58 72
76 152 66
66 1 88
19 142 66
155 156 97
18 143 99
118 45 27
74 91 31
68 8 11
153 114 56
140 28 4
81 146 17
70 101 88
88 21 68
129 16 16
29 155 89
150 60 84
134 25 30
38 149 89
151 14 60
121 100 81
72 99 19
102 33 57
50 146 38
67 35 62
114 121 94
113 36 19
128 133 79
72 46 92
100 137 59
85 123 95
33 131 23
35 148 18
100 114 75
70 3 51
60 107 40
138 42 89
101 126 29
101 129 34
31 115 21
12 151 91
39 70 69
18 71 64
27 38 18
19 5 87
65 87 56
79 42 2
68 76 20
20 93 25
32 2 90
147 141 65
138 21 43
2 25 66
127 39 53
71 15 7
48 107 35
80 138 34
147 102 73
35 45 24
26 28 13
46 48 73
105 115 42
126 9 5
106 136 45
119 134 71
35 98 35
27 6 42
115 86 2
42 139 55
153 111 97
102 58 76
73 60 47
1 53 80
26 99 14
136 117 80
158 109 46
132 49 96
14 86 13
159 46 74
54 73 69
41 102 4
10 156 23
44 22 97
124 97 39
63 55 15
140 115 96
119 117 80
104 16 86
67 121 37
77 55 54
101 104 57
135 23 81
47 36 33
21 132 3
151 54 77
156 155 33
92 60 30
139 83 36
75 33 35
160 150 88
30 85 33
89 126 13
143 90 40
41 143 18
159 103 69
160 57 45
51 95 52
145 78 64
130 146 71
99 117 92
18 118 84
31 55 100
52 9 9
58 72 87
12 3 57
1 134 31
69 134 17
130 11 4
71 123 37
21 15 74
4 145 63
126 123 79
46 74 34
98 38 44
159 158 18
157 3 2
7 48 47
34 45 25
156 150 52
128 147 56
10 157 99
32 26 18
104 38 63
92 150 57
90 17 29
107 66 42
40 88 68
143 84 100
123 158 48
7 62 66
111 113 58
152 34 57
85 130 32
21 80 31
159 28 29
100 80 11
18 69 97
128 142 62
138 24 33
23 51 65
93 59 27
12 157 69
32 14 21
115 31 51
138 19 39
89 153 78
37 39 80
142 28 29
157 97 27
14 20 11
19 14 70
20 64 39
127 132 57
78 55 50
81 86 34
38 107 39
117 36 75
16 158 90
24 108 23
131 68 6
79 119 75
64 7 34
28 33 19
71 4 11
31 140 25
6 9 20
47 116 85
67 48 69
67 106 10
32 67 45
37 99 43
113 96 74
129 48 93
13 100 46
35 17 17
42 58 64
27 4 88
101 68 92
86 29 60
18 108 14
98 125 15
15 77 90
131 26 22
18 24 20
64 106 26
45 123 46
22 14 84
137 33 81
7 54 29
37 87 46
30 20 10
32 58 53
155 134 72
124 141 16
139 56 12
6 129 34
26 32 15
139 118 72
13 160 73
61 25 49
11 151 24
155 57 10
28 81 49
115 83 65
61 43 66
125 92 40
72 68 53
155 60 15
156 42 90
149 120 44
74 143 76
156 58 34
85 147 65
126 87 77
90 49 77
138 99 7
65 42 71
69 48 56
23 126 39
55 91 37
121 113 50
43 148 95
155 45 13
1 69 92
58 97 78
45 90 3
97 2 52
116 142 96
43 140 96
130 97 5
46 26 72
86 9 77
16 112 67
59 64 83
23 91 95
88 160 95
31 123 60
152 134 69
119 126 89
91 3 28
96 4 46
8 77 12
154 132 62
118 85 88
92 95 55
156 69 34
49 146 81
9 102 66
95 68 98
78 137 77
141 108 70
9 137 23
70 117 85
115 3 31
159 119 81
73 30 77
69 79 28
41 57 19
68 61 11
135 25 50
158 51 14
4 89 78
43 108 12
150 37 89
146 110 81
79 140 55
56 155 72
13 36 90
5 38 36
130 53 69
123 132 50
16 121 21
37 28 84
91 95 7
78 41 86
101 135 67
119 49 3
96 156 12
160 35 44
120 62 3
154 57 22
103 147 13
61 160 37
64 28 27
26 61 58
100 74 5
117 8 31
130 66 21
21 10 40
28 8 81
54 16 100
34 65 48
74 32 45
40 48 77
56 19 22
95 39 2
143 134 2
13 63 34
80 101 33
72 110 92
92 122 12
110 68 49
119 65 81
36 146 41
160 139 6
104 41 11
99 78 19
140 159 7
69 149 96
23 83 34
10 117 84
11 153 31
91 80 75
160 16 20
95 64 72
123 6 58
106 94 50
40 92 96
61 1 40
78 31 3
51 34 85
100 84 39
117 69 37
22 35 90
6 80 89
97 149 63
68 122 87
124 114 89
137 29 30
71 68 77
70 9 59
36 62 60
77 57 8
67 52 84
66 76 64
43 25 43
129 80 5
10 59 92
50 79 66
32 145 9
153 154 38
53 101 1
99 130 20
82 103 62
17 90 67
1 150 28
17 109 80
63 133 21
63 37 84
59 145 90
140 63 29
78 86 73
9 128 16
120 21 31
66 122 8
75 33 37
17 143 78
4 62 54
103 7 99
139 127 81
92 84 96
14 148 88
21 8 60
150 102 68
88 91 50
93 17 73
158 63 66
93 132 23
126 20 91
79 29 37
156 67 43
28 124 56
37 116 10
45 30 20
38 124 19
110 155 20
91 12 51
151 61 95
45 125 28
59 25 38
48 79 58
68 84 50
101 46 67
63 94 42
18 127 27
28 8 2
143 112 43
92 62 54
113 2 65
110 127 42
97 4 21
5 93 27
99 76 39
148 46 7
9 2 11
121 107 20
72 60 71
2 119 55
120 134 42
27 44 15
145 33 13
42 87 98
137 39 10
42 119 87
144 120 49
10 49 9
31 90 72
103 34 43
136 139 72
136 111 10
130 11 19
97 154 86
155 158 92
136 12 4
56 29 65
26 40 54
55 32 9
41 91 85
69 52 84
117 121 27
30 68 57
55 69 76
49 24 21
44 143 68
89 67 40
35 145 70
69 150 97
90 26 93
90 119 55
150 101 34
14 4 5
25 10 36
6 106 63
134 24 20
70 102 87
90 80 100
15 72 28
9 32 51
21 140 97
142 144 98
105 4 26
99 32 66
61 37 35
140 23 80
5 103 61
11 82 85
7 156 66
31 121 14
104 67 82
48 54 81
33 55 98
42 24 68
47 58 82
77 159 98
80 110 29
28 82 34
155 25 47
131 17 19
109 38 86
76 96 45
93 145 58
25 104 34
123 147 8
99 140 63
109 149 38
152 128 33
148 35 86
151 69 15
4 102 47
23 43 30
5 16 11
14 128 30
19 55 99
35 109 79
76 123 40
128 9 32
153 101 82
110 100 5
91 17 87
131 118 84
145 92 43
87 23 25
84 108 47
153 71 95
51 89 52
122 18 75
153 148 49
104 129 20
145 2 5
159 48 69
86 98 30
12 154 4
49 122 6
114 72 5
41 90 64
53 115 75
111 106 86
135 90 84
89 24 59
93 9 8
77 73 20
135 9 95
81 43 82
57 31 22
78 12 71
145 76 48
67 26 99
83 39 41
88 81 97
139 136 77
106 151 76
127 5 84
102 98 16
86 104 87
147 8 90
121 50 9
139 129 37
31 123 62
64 121 2
19 40 46
91 19 38
102 49 16
113 160 63
133 77 66
19 126 5
49 25 22
115 13 41
123 70 100
134 48 69
82 63 34
64 96 66
26 110 47
97 113 19
104 33 42
20 23 82
26 100 39
128 154 8
120 102 64
107 57 50
104 13 63
40 82 81
26 61 47
73 143 77
24 44 82
64 63 10
38 160 94
142 5 18
126 77 33
21 54 72
51 122 53
140 37 57
109 51 84
91 158 65
76 64 78
60 123 12
115 3 46
127 111 55
137 60 16
111 22 54
50 76 54
72 32 77
139 34 55
126 30 42
60 102 74
55 78 72
121 100 85
57 7 41
44 129 80
114 20 46
95 50 5
139 10 48
107 116 54
2 144 8
151 108 49
143 4 2
45 158 84
132 14 9
54 50 100
6 41 29
137 101 30
116 23 85
154 149 84
100 62 10
95 99 18
33 103 49
2 55 57
68 2 38
2 74 70
21 93 53
136 32 27
125 70 96
10 119 11
132 44 9
24 65 100
153 123 98
148 75 92
114 54 57
86 19 72
11 140 94
68 48 46
151 47 52
15 143 97
116 26 73
104 97 29
124 42 94
2 120 14
119 131 6
110 158 65
22 157 82
17 14 61
10 107 14
134 91 54
119 47 12
87 44 18
95 82 64
26 138 10
73 69 100
104 79 96
155 115 8
5 34 12
137 89 46
140 43 39
33 73 11
117 67 50
136 151 82
92 100 93
154 95 66
143 66 88
159 154 62
120 10 46
101 7 7
128 32 84
36 20 1
48 102 58
69 157 56
4 16 48
129 24 48
37 93 52
45 109 73
128 67 41
59 105 20
144 126 99
73 9 62
2 140 90
132 50 42
111 39 87
123 135 79
3 107 61
102 38 84
58 21 32
93 63 70
139 51 88
52 81 61
55 35 54
11 9 95
41 51 19
2 94 95
62 83 33
86 120 86
55 155 92
64 61 6
22 129 90
59 38 87
159 119 17
24 118 73
34 41 45
102 87 97
76 63 70
21 138 27
56 120 51
66 29 88
56 18 3
30 73 40
104 133 99
46 21 27
99 90 84
79 129 98
98 70 81
84 83 4
47 38 59
73 4 81
79 36 55
53 12 28
92 53 7
61 30 8
118 145 24
125 158 9
79 13 44
34 140 37
21 106 88
90 17 33
86 126 35
72 155 81
83 18 63
59 140 3
134 147 79
142 42 76
110 159 90
137 92 23
45 25 41
76 157 68
36 90 69
87 19 54
94 100 93
158 34 80
90 5 36
44 41 22
27 105 10
119 18 50
14 32 69
140 51 23
17 135 43
10 154 10
45 29 52
62 100 53
81 86 38
53 9 93
76 158 10
19 122 21
3 52 70
57 111 45
55 38 68
77 72 54
73 40 30
134 38 41
109 31 35
109 136 88
7 54 20
47 158 86
68 153 33
18 17 8
47 55 79
96 26 93
81 134 92
126 99 65
95 85 67
73 12 52
148 133 88
38 14 57
117 160 91
87 49 67
58 151 63
1 2 53
37 133 45
154 29 50
15 16 84
45 79 7
56 77 33
98 108 52
139 114 65
140 64 96
154 19 42
1 132 18
124 74 74
23 108 13
21 14 57
39 120 83
69 109 57
23 30 93
150 66 68
129 91 36
72 158 95
67 3 20
114 93 16
93 130 58
53 105 56
120 33 85
55 121 92
144 103 86
117 57 97
55 22 49
67 100 37
107 83 79
124 72 41
101 144 67
104 71 44
45 148 56
56 153 41
31 146 35
158 88 59
129 130 4
116 10 52
96 106 48
56 46 63
54 93 83
104 25 49
11 42 98
150 21 15
77 138 3
54 128 77
36 142 59
39 10 49
30 142 74
24 97 69
100 53 99
85 149 7
27 83 51
108 46 49
71 77 88
122 59 91
9 113 71
87 22 44
84 8 60
82 157 72
132 48 37
97 106 5
6 56 44
134 79 17
140 63 99
48 92 54
142 130 2
46 53 34
41 90 79
56 27 63
154 97 72
86 36 39
144 72 52
146 84 56
69 64 17
77 6 89
18 85 87
4 117 60
133 109 20
38 154 39
72 53 4
130 97 22
19 68 2
81 5 34
43 93 1
108 26 53
146 15 77
23 53 49
94 142 24
102 158 45
134 25 23
93 64 80
8 93 81
28 57 72
94 119 40
2 51 99
135 103 95
16 25 21
154 18 21
30 70 39
128 133 72
49 86 17
22 86 57
137 45 3
157 9 81
76 43 21
81 111 29
141 112 21
71 37 5
127 76 100
127 111 57
74 41 41
116 23 74
145 15 29
55 60 20
128 102 62
130 92 41
90 33 45
33 97 31
56 50 36
160 63 2
155 109 4
49 95 79
12 137 41
16 27 80
88 73 62
118 47 55
154 80 94
84 6 67
44 125 84
55 45 18
123 64 54
43 44 71
86 130 50
6 126 75
18 84 9
115 123 62
157 80 95
124 90 16
19 30 86
62 158 62
91 50 79
13 42 100
86 84 55
160 88 8
47 39 18
93 82 59
122 115 52
105 103 38
61 59 93
87 157 69
127 157 14
56 7 29
118 22 11
55 48 36
46 129 4
23 99 19
50 57 69
146 51 2
45 33 67
87 83 12
131 153 14
55 42 83
112 10 18
122 80 71
71 108 32
154 7 100
15 36 94
117 157 90
70 71 2
155 134 23
5 117 12
149 134 38
40 59 44
79 120 25
124 44 34
7 32 46
74 115 73
92 21 31
106 156 6
77 142 56
56 51 48
21 143 10
65 111 1
33 149 8
117 16 6
19 133 89
67 26 35
120 109 27
135 2 28
135 5 33
93 9 65
128 140 33
157 77 52
52 60 4
6 42 43
153 34 98
75 157 77
148 37 57
106 86 4
156 39 93
10 143 36
81 158 62
58 55 32
50 125 14
101 99 69
93 39 65
146 82 65
24 13 59
78 17 98
158 60 1
151 128 89
12 63 77
81 19 24
136 140 59
47 144 43
