198 9492
84 140 35
153 43 32
106 129 74
126 18 15
59 74 35
82 149 3
106 164 68
109 88 40
117 104 61
45 157 58
62 123 73
174 78 74
84 11 5
137 61 49
98 154 70
198 67 63
94 153 76
158 75 9
140 15 42
125 16 59
197 28 47
118 95 77
119 157 100
27 103 57
57 152 82
187 173 67
146 64 17
139 9 35
49 56 68
84 47 49
153 43 45
122 57 15
101 55 5
36 189 60
97 93 63
24 125 57
161 179 67
170 11 69
102 24 22
168 158 95
147 1 86
113 193 10
107 155 49
178 84 72
71 95 31
82 172 84
116 19 3
154 151 76
42 106 81
147 170 43
74 45 90
1 117 39
79 187 47
126 172 27
16 133 19
197 120 63
50 198 97
72 49 67
21 99 16
97 155 15
20 81 86
23 175 66
142 121 71
104 53 50
36 107 4
163 61 82
188 181 52
6 197 57
112 167 54
22 126 5
38 85 94
55 69 9
174 24 93
105 98 25
147 161 51
32 156 76
4 159 67
70 166 99
187 24 78
189 111 58
122 71 47
6 7 54
134 192 89
56 161 9
129 83 73
58 145 1
25 133 76
1 101 44
121 61 8
6 162 76
193 111 22
186 90 34
10 152 53
149 126 64
125 149 25
23 114 69
22 177 64
47 123 60
72 188 94
128 135 7
71 125 7
25 1 41
158 168 24
109 14 93
106 84 47
160 124 9
75 67 7
156 117 65
164 146 62
55 164 30
86 52 43
84 159 77
196 168 62
76 64 90
41 159 57
135 89 62
57 56 53
11 188 13
96 31 31
28 77 37
171 138 45
83 115 74
70 91 59
71 32 58
188 145 61
11 94 85
5 6 74
76 191 23
170 192 89
48 117 83
178 27 35
180 192 15
76 170 85
156 50 24
1 162 13
46 113 57
192 82 67
155 105 16
147 74 14
20 66 46
22 178 19
112 136 33
188 166 12
126 28 21
88 129 88
148 71 93
153 72 24
75 22 75
54 25 55
167 59 9
35 174 33
168 41 20
13 116 59
179 24 67
125 185 95
85 159 47
8 9 59
133 179 34
44 147 95
103 21 22
87 93 94
47 194 87
143 150 81
85 78 58
135 172 86
99 52 17
37 15 10
136 1 29
169 23 60
192 77 86
63 120 83
124 51 47
187 162 27
168 59 50
24 162 58
137 13 63
47 39 41
59 43 80
91 110 89
100 162 94
138 180 65
75 148 25
146 122 13
131 23 35
90 67 15
6 172 42
29 181 66
3 176 52
122 152 78
169 44 11
114 14 94
196 90 87
65 75 88
80 172 61
127 191 35
189 112 59
175 125 19
83 58 37
106 154 91
123 1 91
158 91 21
5 25 32
68 17 61
171 114 77
92 102 43
45 127 75
170 115 73
156 53 1
17 83 78
184 34 96
159 27 90
195 119 97
181 98 63
141 92 74
157 44 6
40 13 72
15 6 66
43 82 52
10 56 50
37 42 75
121 24 23
138 54 23
197 39 21
163 19 32
39 4 83
99 48 99
159 165 37
126 105 41
52 161 15
171 190 48
181 120 64
53 181 78
184 69 36
13 15 100
181 197 18
130 51 92
163 68 45
7 106 4
94 196 96
78 181 44
84 139 69
89 153 81
62 66 54
127 56 65
106 174 32
23 17 83
75 44 51
181 51 85
11 196 67
119 28 13
146 193 40
168 44 10
10 131 62
153 191 81
7 180 74
149 160 9
176 160 56
185 37 91
99 49 71
94 121 43
46 180 45
97 168 35
185 72 85
67 37 58
160 84 5
17 22 57
88 152 70
57 165 51
112 60 9
141 172 29
24 45 91
147 162 61
164 4 10
6 9 23
47 28 12
126 14 57
116 150 72
76 126 97
107 89 18
14 166 81
7 145 93
146 155 27
75 159 14
188 71 59
133 129 26
124 156 85
30 137 63
35 163 74
144 50 17
56 116 24
99 129 13
134 3 96
85 30 59
66 162 66
142 118 96
62 109 6
105 182 46
8 187 36
67 39 80
6 92 34
91 83 92
84 46 96
160 3 29
130 3 47
34 172 71
113 103 93
75 86 7
114 52 78
123 85 70
129 184 34
165 80 42
19 88 48
21 7 53
105 34 40
161 150 52
124 181 91
90 33 15
39 7 97
9 57 71
8 194 52
139 12 93
126 127 68
18 47 20
28 116 46
188 123 87
171 36 78
121 95 63
143 159 77
134 179 5
115 35 27
155 196 64
99 121 27
27 188 46
134 197 59
191 150 13
99 38 29
100 141 90
152 127 88
44 140 39
14 130 90
20 143 51
84 10 48
5 50 23
73 9 8
85 31 14
25 194 62
130 56 7
15 36 51
167 91 86
24 28 5
121 141 7
67 68 97
92 183 50
67 135 43
59 22 89
88 14 44
112 10 96
90 85 16
86 65 96
145 62 6
186 196 69
95 165 34
178 23 64
113 134 48
94 108 25
62 99 44
21 2 85
196 5 47
129 35 21
178 153 29
168 147 59
118 187 31
39 25 76
40 135 9
15 54 54
80 44 65
147 82 53
22 52 58
73 122 19
68 73 24
18 125 50
97 166 31
103 169 58
157 107 9
19 174 60
45 141 78
27 69 20
54 88 30
38 18 42
169 71 10
155 29 34
142 91 22
36 184 81
162 69 35
80 53 6
23 17 17
124 82 57
178 3 98
198 22 25
161 53 64
184 21 50
15 61 70
73 71 94
97 196 31
86 67 47
35 16 12
89 42 39
104 126 18
125 47 16
36 151 25
53 21 36
72 9 94
169 103 83
170 12 26
164 16 62
182 65 99
168 16 3
137 30 30
138 105 29
168 5 73
76 94 79
32 96 40
106 86 95
116 169 19
140 194 18
21 188 86
168 132 70
163 104 36
22 179 4
178 25 99
122 86 47
78 35 58
149 91 85
36 116 44
62 57 73
100 123 21
140 46 12
61 20 43
51 150 21
6 117 25
119 28 81
154 143 41
126 65 50
148 36 17
27 78 95
8 48 40
192 103 7
168 197 27
171 47 50
147 155 5
27 154 90
16 82 28
53 90 4
170 125 37
39 77 90
175 151 48
33 9 51
23 44 82
82 25 11
118 158 56
181 14 99
116 182 92
176 78 68
25 183 46
133 27 46
167 20 19
119 44 38
6 20 41
194 7 44
124 169 28
8 92 59
1 171 77
64 148 94
65 38 74
87 171 16
115 16 69
45 72 71
67 110 28
108 90 89
47 69 94
115 83 15
168 57 87
150 138 11
149 107 55
130 179 11
126 113 80
130 63 65
23 133 29
185 13 57
94 64 61
92 89 93
84 144 39
60 78 70
148 197 45
163 168 23
15 148 54
123 128 40
196 114 32
25 194 9
168 195 34
44 121 57
113 37 49
65 14 80
166 197 82
93 109 79
150 63 79
5 175 86
194 11 68
21 180 25
119 149 50
38 124 22
46 24 97
193 4 4
34 15 30
25 87 4
23 154 64
154 21 23
101 62 78
60 175 16
5 126 86
149 41 64
131 74 96
121 38 68
187 59 35
193 47 81
88 172 55
116 28 1
28 8 5
164 68 65
3 39 62
36 68 69
8 167 84
42 92 95
146 179 10
29 79 33
82 174 79
191 163 33
68 172 58
128 170 45
12 33 25
103 173 3
111 41 39
123 82 58
103 38 44
89 61 23
191 123 82
192 30 2
73 166 36
78 74 92
132 133 67
47 26 63
184 77 37
69 16 43
59 140 4
150 192 98
147 26 41
83 43 13
52 78 19
184 174 54
89 91 23
132 103 53
5 135 40
146 22 39
117 124 35
67 7 60
133 50 15
59 51 53
170 151 95
129 2 33
11 92 12
140 194 73
172 60 5
45 198 91
2 177 12
121 128 95
20 127 100
28 43 96
32 121 44
141 163 90
109 39 35
39 100 35
26 146 52
23 49 10
85 5 55
91 145 57
170 137 89
58 59 4
99 180 4
104 107 73
23 67 27
48 39 99
45 98 45
187 86 100
5 61 67
137 126 35
70 107 60
61 58 97
54 111 58
117 178 25
103 42 4
195 173 1
153 61 94
40 134 30
162 28 48
137 147 94
14 29 78
4 93 25
191 104 58
123 120 16
15 155 42
145 3 99
174 69 40
83 40 78
96 138 42
111 1 77
184 58 13
180 93 66
7 87 90
26 130 84
137 38 43
98 167 17
35 80 78
5 46 65
25 171 91
93 142 56
141 137 50
154 61 40
125 155 88
87 157 15
125 188 36
43 69 87
23 143 35
168 143 88
7 114 85
34 26 19
149 113 33
22 49 83
38 51 17
23 43 33
5 153 19
44 18 38
157 166 94
3 72 39
38 88 20
95 82 12
90 19 82
176 25 88
42 157 61
108 2 31
170 185 55
192 15 83
129 96 44
95 94 22
123 22 73
134 42 2
150 96 69
38 83 26
105 121 51
82 158 56
9 8 73
193 139 5
7 155 99
122 187 35
167 33 26
49 90 57
132 127 89
141 113 56
78 119 79
71 198 29
4 118 44
105 177 67
106 52 16
21 67 82
32 73 56
1 127 75
17 74 73
22 182 36
17 132 14
130 98 6
81 140 18
194 192 13
155 124 18
72 121 82
171 167 24
184 77 79
101 159 66
167 14 26
191 34 82
125 59 2
88 109 54
130 104 26
92 118 44
65 118 84
32 114 70
23 4 67
53 87 29
119 193 40
114 111 97
67 79 5
34 20 92
186 170 18
181 105 15
65 155 87
149 27 76
33 65 94
175 23 41
177 122 75
72 106 16
39 108 76
31 28 70
145 66 19
3 111 77
32 3 94
130 171 93
77 131 98
25 198 88
78 81 42
191 133 37
17 78 33
191 91 40
148 95 78
125 20 23
93 120 97
198 89 81
192 185 52
118 140 42
68 10 91
175 113 92
28 30 91
1 24 57
2 79 54
78 16 34
100 184 20
61 186 95
92 145 15
153 170 79
110 136 54
23 111 4
103 54 56
193 186 25
14 110 1
153 186 23
149 14 12
12 178 80
33 32 51
39 174 12
15 68 88
55 13 67
117 163 95
29 42 47
53 70 51
43 179 31
16 23 83
47 143 19
15 178 81
107 121 64
191 60 43
63 150 4
17 126 63
130 114 43
163 16 46
134 101 45
10 87 25
28 188 30
14 112 23
82 71 8
11 128 87
23 150 93
92 66 85
7 112 94
22 188 68
93 12 1
135 29 28
188 6 27
135 83 5
102 143 6
174 108 63
162 118 9
3 169 27
167 90 80
91 147 26
180 74 84
139 33 88
162 181 65
151 20 73
72 6 53
107 123 86
141 97 46
97 12 63
1 150 20
67 98 84
34 158 85
68 138 100
53 80 55
44 52 91
32 57 46
17 144 66
85 142 47
155 108 8
128 132 89
94 37 68
22 44 36
168 115 94
126 95 28
20 164 46
2 103 90
138 90 18
129 22 5
195 29 74
103 118 43
169 65 61
63 57 31
88 144 90
174 124 20
80 91 100
113 109 99
34 21 93
175 3 20
38 103 73
98 131 81
177 136 52
11 125 44
53 115 25
95 110 34
30 145 91
81 34 64
118 159 13
114 98 92
195 132 27
167 114 19
60 71 69
142 150 67
85 75 6
160 57 52
93 17 78
183 145 15
17 34 32
60 45 16
1 157 49
130 35 18
151 177 46
32 45 25
168 146 36
134 104 22
4 6 19
146 151 58
118 175 78
39 161 58
191 15 16
169 102 77
101 120 21
198 73 71
182 39 6
99 167 41
128 18 57
48 50 5
41 166 22
66 159 93
49 127 20
185 181 6
77 142 83
43 121 11
2 5 39
171 81 25
4 68 8
184 103 55
28 22 26
65 157 80
165 173 6
44 155 70
142 8 81
144 181 64
62 17 45
121 17 24
56 138 84
100 20 4
125 128 25
169 198 27
158 16 93
96 73 74
15 192 58
51 183 13
145 102 10
7 16 78
145 31 66
19 38 84
67 174 54
181 95 11
36 81 23
108 110 8
90 110 92
58 82 98
79 10 18
189 192 18
67 185 68
81 10 46
191 21 49
68 63 22
8 197 99
111 138 71
53 60 98
123 39 53
117 68 34
44 192 86
50 29 50
38 45 70
35 96 11
108 53 9
14 59 67
120 119 21
144 51 88
109 108 29
190 132 98
133 81 97
131 22 18
101 114 94
145 116 42
31 17 83
125 14 30
72 136 97
69 38 59
88 80 26
63 171 10
104 75 99
11 73 98
124 193 92
193 149 39
167 59 68
195 1 54
140 45 86
4 164 28
23 111 85
124 8 46
112 46 91
36 189 40
185 68 37
154 41 63
127 22 3
89 131 56
126 37 21
101 35 43
91 80 27
78 161 65
41 151 66
99 78 92
82 46 19
72 117 60
11 116 37
87 27 28
5 190 88
116 24 98
192 35 27
2 13 23
143 81 40
62 55 16
151 156 29
144 61 92
179 77 73
56 74 44
145 111 61
144 33 30
47 85 95
6 98 95
107 102 95
69 174 54
133 22 1
5 64 70
162 175 59
44 3 1
172 133 80
115 133 14
70 49 83
41 62 7
158 65 51
24 95 63
114 134 70
27 123 5
80 192 62
86 195 89
85 117 58
184 123 76
10 53 91
186 192 62
22 175 35
154 70 80
185 56 53
139 178 79
109 178 60
134 42 17
165 174 44
33 184 71
51 144 6
175 102 94
10 14 99
82 100 93
28 32 69
80 159 6
7 95 63
188 56 50
174 35 16
47 59 55
42 78 96
164 131 57
120 86 48
96 43 8
191 89 20
182 100 71
40 54 11
69 166 31
58 18 34
166 103 73
44 142 65
195 40 92
143 126 38
21 45 15
127 137 100
111 163 86
73 113 82
137 35 15
126 149 49
176 41 60
169 27 79
154 9 83
62 16 50
66 22 35
50 169 45
153 24 14
129 153 17
85 167 13
85 70 80
196 115 44
185 9 75
191 193 90
117 142 25
66 163 95
35 189 52
178 183 33
96 20 10
73 133 37
70 3 47
187 116 87
160 94 15
80 16 91
121 45 33
71 37 8
28 161 24
81 104 29
2 197 48
192 76 3
22 31 16
50 194 51
45 24 32
21 100 85
172 18 65
36 192 30
151 14 69
101 121 31
124 13 82
198 132 22
24 105 80
19 142 88
63 31 72
46 153 1
96 147 91
157 87 17
8 185 36
69 3 36
101 136 46
139 102 56
127 99 63
169 70 31
104 137 9
52 112 87
197 43 40
48 17 30
76 143 96
30 129 2
75 140 60
86 5 58
51 127 41
143 92 12
131 89 19
137 33 22
1 109 8
97 191 54
116 150 23
183 53 52
160 125 78
161 57 28
156 167 26
79 192 76
134 172 48
39 166 28
6 110 83
15 57 35
123 101 73
61 119 2
181 131 99
74 119 74
150 75 67
123 75 20
159 108 59
197 120 98
108 76 37
58 2 11
30 111 82
136 191 38
13 148 17
164 152 37
114 192 9
11 100 40
1 190 94
196 172 28
170 189 2
95 170 37
74 13 28
135 130 95
138 113 4
132 100 43
72 96 69
12 71 66
161 110 52
163 198 14
88 1 43
145 190 8
113 183 50
107 62 91
124 187 99
166 163 58
20 37 64
162 129 11
6 95 94
187 196 31
143 71 36
178 61 28
97 43 7
174 77 68
149 34 52
40 52 57
120 116 46
76 51 65
72 174 2
179 67 69
161 133 12
157 126 68
133 174 59
54 148 90
2 4 99
14 7 55
141 88 69
195 114 96
34 159 42
190 145 67
33 100 24
88 61 70
4 166 10
146 110 22
21 99 77
6 176 59
31 48 69
35 58 55
84 42 8
42 112 41
105 23 20
68 93 62
196 20 91
94 78 97
20 27 32
187 64 90
43 38 15
119 76 47
45 196 36
49 45 74
198 24 9
152 41 69
180 17 49
28 108 68
151 65 49
181 65 13
194 55 91
167 150 41
66 170 45
10 150 68
7 120 16
24 50 78
41 154 27
107 142 46
40 49 85
45 191 79
134 83 99
14 15 50
173 110 86
16 27 17
187 42 48
11 80 6
179 121 35
111 165 55
175 13 39
166 40 98
133 81 86
10 138 71
148 89 74
140 111 79
36 137 41
9 97 39
174 97 93
106 57 96
49 121 45
142 21 35
157 185 85
40 146 31
54 106 55
96 137 74
146 30 25
45 12 90
121 23 19
182 108 97
183 56 55
51 169 93
80 121 37
84 159 30
124 123 22
112 78 32
139 123 62
145 126 89
151 190 70
6 94 73
1 144 57
162 31 57
163 67 4
134 190 36
190 167 57
133 36 33
192 77 13
193 38 89
39 30 37
4 31 53
100 102 34
120 66 25
113 191 91
156 17 29
100 120 24
129 168 59
187 185 59
13 25 2
36 64 47
43 164 99
144 133 78
156 114 83
22 65 31
135 30 27
49 178 53
18 72 83
66 153 80
123 80 82
13 157 13
144 1 43
120 128 98
185 78 97
151 57 25
5 20 29
119 163 31
42 48 14
78 47 22
5 64 72
193 139 9
78 24 75
156 115 25
13 56 82
171 144 31
158 104 8
15 168 55
23 43 50
164 133 92
142 53 70
35 109 99
134 14 65
121 10 52
158 125 67
1 159 31
184 124 37
86 134 81
97 139 66
30 161 92
50 179 79
189 49 64
7 157 4
98 15 84
81 145 73
10 88 50
48 173 11
120 185 56
179 92 73
78 165 27
5 108 91
135 20 89
162 52 88
145 1 2
184 130 94
68 10 82
128 168 58
61 143 9
90 80 28
150 23 79
164 84 68
57 21 78
25 92 33
190 166 73
66 147 32
24 173 82
77 116 87
110 92 39
184 97 38
36 96 82
166 47 35
53 100 93
85 112 79
110 168 34
88 58 69
80 60 15
1 13 47
152 66 73
155 13 59
68 97 64
89 190 88
147 14 9
57 102 43
24 2 92
21 54 79
96 61 13
49 168 91
3 4 76
190 89 95
78 44 100
193 57 23
141 10 15
104 95 1
135 131 54
61 146 27
76 67 90
190 105 39
157 5 88
162 42 29
167 129 50
172 41 51
17 177 100
169 186 87
131 159 67
108 144 63
144 57 68
169 75 27
128 19 69
69 96 44
47 56 14
12 60 92
187 190 95
191 114 41
162 116 99
67 32 4
171 110 99
6 170 2
92 18 72
134 96 42
51 60 97
164 26 89
38 54 68
146 120 94
143 102 22
151 178 7
158 31 40
27 142 86
36 134 40
177 16 29
159 150 45
21 176 58
109 20 94
31 170 89
196 3 60
34 72 73
139 7 63
54 110 13
128 181 80
90 51 53
6 29 39
91 59 25
5 14 64
165 40 31
77 120 60
148 190 22
181 152 39
94 155 51
160 121 82
148 52 88
19 51 42
123 38 19
104 55 39
79 7 32
54 140 13
32 166 64
75 165 68
37 93 46
27 82 48
38 162 28
173 92 96
26 124 82
70 132 17
74 136 16
180 122 21
183 155 78
45 146 70
182 137 61
195 119 79
108 113 42
195 77 82
151 152 88
55 89 55
161 116 98
30 142 13
28 7 56
81 142 2
41 164 75
2 59 24
122 59 30
166 94 68
47 46 52
33 26 64
168 104 30
147 173 98
9 93 68
56 78 48
42 36 72
45 185 75
164 142 88
188 141 30
57 73 81
42 94 13
115 36 30
153 108 52
1 78 97
180 47 89
88 54 56
82 197 83
133 86 56
91 123 36
151 131 42
176 131 34
24 136 13
93 18 11
123 12 100
45 136 75
82 70 15
168 58 35
37 18 6
123 185 28
15 105 67
32 20 80
22 43 57
25 96 86
79 189 35
158 139 70
53 142 24
17 30 38
53 144 33
149 121 63
68 100 67
51 7 71
110 134 91
55 118 72
149 82 71
172 135 51
119 186 59
126 86 23
68 179 67
191 54 96
187 119 28
109 69 79
175 57 98
122 133 49
36 84 19
126 97 37
100 33 55
51 120 69
31 194 17
128 150 72
16 118 16
115 27 51
18 73 42
175 110 82
165 194 69
16 111 13
168 106 65
102 162 89
57 28 41
126 190 93
99 64 51
11 22 67
73 78 50
100 177 76
191 70 53
23 41 4
139 82 50
59 179 59
133 50 21
78 4 96
196 112 45
159 35 56
169 144 37
49 102 34
127 190 9
39 8 38
74 139 6
104 114 82
117 160 85
83 135 79
148 107 66
19 20 17
87 144 69
72 4 53
136 171 19
173 5 21
132 70 87
179 130 99
96 151 95
12 55 45
118 40 4
43 2 26
122 148 60
184 64 63
9 78 4
83 178 18
108 9 27
140 191 23
27 68 84
34 183 80
132 171 31
134 7 38
112 94 99
59 104 19
91 71 90
143 115 29
86 160 2
21 155 67
163 154 52
86 179 15
164 170 27
7 197 89
160 146 86
171 186 17
52 178 43
119 175 30
59 16 27
106 154 20
37 182 65
53 129 6
156 72 88
20 51 43
118 67 56
130 142 69
27 183 47
186 176 72
111 71 17
139 37 94
125 168 46
127 24 93
127 181 13
138 140 19
198 46 14
96 106 55
55 192 100
188 116 28
17 37 12
169 32 64
186 39 80
68 151 47
115 189 34
22 25 95
39 10 56
96 57 55
40 65 53
32 107 60
145 178 68
145 34 60
115 159 47
145 94 74
117 108 18
159 186 25
16 35 60
105 118 1
173 48 70
80 120 55
61 192 11
138 105 11
35 27 8
158 148 66
53 10 44
66 182 99
182 16 81
109 46 2
170 131 80
151 86 44
155 146 25
161 188 18
175 55 80
108 129 67
120 30 49
73 71 89
95 116 5
92 187 5
145 15 23
49 177 21
131 92 66
17 63 24
78 88 51
5 172 91
163 77 36
196 166 94
22 93 67
94 1 28
180 23 42
39 158 61
101 59 83
174 100 98
173 198 27
35 48 80
56 24 14
71 136 55
23 144 66
187 116 91
23 41 59
110 124 50
88 25 15
67 104 17
63 177 9
168 134 74
153 116 78
195 13 97
8 136 27
142 188 84
137 145 69
106 113 48
183 86 99
139 75 65
136 58 76
15 169 25
27 101 74
146 187 29
59 162 66
177 35 31
56 177 84
166 21 34
27 17 80
109 11 34
55 52 28
136 76 66
149 195 29
64 62 36
19 141 69
178 122 40
80 138 34
180 60 58
114 172 45
8 104 51
95 166 81
3 93 25
154 150 52
2 34 7
177 128 87
47 145 71
135 63 19
96 174 26
124 109 36
50 8 63
2 32 82
173 128 38
161 166 83
44 94 81
15 90 95
13 65 10
74 131 75
177 53 34
138 4 52
176 187 90
32 71 58
32 145 7
84 31 36
160 134 23
124 81 31
2 20 85
140 109 22
112 128 44
77 148 16
127 27 32
143 196 86
30 9 38
132 11 83
90 48 26
6 93 39
142 39 71
15 71 58
110 51 69
30 113 95
193 162 50
24 136 2
161 24 97
189 59 45
56 125 41
51 95 52
188 72 40
52 150 49
132 198 30
73 150 74
138 50 73
114 125 80
93 44 66
146 142 2
39 119 54
68 195 64
30 168 44
9 12 81
149 159 51
26 101 49
166 20 13
10 104 51
198 91 54
9 60 14
9 5 78
46 109 28
105 35 21
143 133 100
191 47 82
12 10 73
131 41 35
159 156 93
84 55 59
92 131 44
123 126 96
177 124 61
8 51 25
178 58 84
117 126 19
157 35 75
116 56 71
46 97 31
120 81 69
132 87 67
101 182 87
152 71 60
37 18 21
12 42 82
87 10 1
139 175 1
153 61 76
91 99 44
50 117 35
174 85 30
166 133 24
16 2 72
108 5 69
122 44 100
144 173 71
182 184 83
175 121 98
41 91 96
106 148 97
197 110 32
171 87 51
55 150 12
123 50 60
170 114 36
161 196 31
169 91 28
73 93 37
97 163 38
82 145 42
6 85 15
82 129 34
25 153 96
45 96 51
178 177 31
103 40 74
3 177 74
43 141 66
49 165 92
12 69 90
119 11 19
138 174 47
161 168 90
107 186 69
8 139 100
154 121 49
83 30 1
137 15 27
148 75 35
51 182 36
9 124 1
83 183 14
112 45 88
93 20 61
20 193 31
82 94 53
166 88 92
6 196 88
161 138 39
87 72 87
195 175 55
82 46 12
189 15 81
99 135 67
66 30 1
119 11 32
68 46 37
178 119 39
168 154 70
92 66 38
141 3 58
5 43 4
89 103 44
42 137 77
153 190 44
29 50 66
175 192 4
127 142 74
75 95 66
80 162 28
28 67 43
161 119 39
125 147 97
80 12 3
97 42 3
81 87 2
164 184 48
173 134 42
64 78 61
60 66 2
6 45 53
107 190 29
197 129 98
186 176 74
46 183 19
25 152 62
159 71 91
98 50 96
88 81 95
20 139 50
179 74 10
60 163 56
110 168 12
136 154 43
40 13 3
175 153 25
109 30 47
137 166 47
81 131 21
149 48 9
85 98 14
190 67 85
107 148 45
148 69 44
11 16 54
106 111 15
88 104 55
195 10 98
89 17 30
178 134 13
85 10 86
145 94 76
148 141 68
139 94 91
41 78 78
169 136 15
74 40 95
115 101 44
134 43 73
180 144 92
166 27 84
106 70 98
40 35 4
184 93 31
35 173 64
117 45 85
198 144 12
167 73 25
44 81 61
69 22 29
186 80 96
187 116 80
8 184 87
36 100 84
98 54 56
149 124 17
84 51 8
75 23 44
101 32 90
164 58 56
125 15 24
160 98 100
70 174 43
45 71 100
171 115 47
187 147 39
54 136 44
132 191 71
88 55 68
145 128 87
50 27 52
60 95 32
28 193 90
146 26 100
110 87 49
150 129 41
21 73 96
121 12 91
48 8 18
58 96 57
165 164 75
137 180 92
90 117 48
177 100 14
112 129 16
37 99 98
10 11 62
120 163 4
53 138 42
160 91 73
130 158 81
154 142 42
157 129 20
150 149 33
177 134 12
78 46 5
12 118 37
66 84 50
89 78 93
176 71 12
58 81 55
13 33 47
16 27 89
196 98 59
39 174 20
127 80 56
107 100 57
123 13 61
63 183 68
6 128 9
95 46 18
97 103 55
15 160 35
30 23 70
86 190 73
153 71 27
159 148 3
146 196 93
10 193 15
21 72 5
64 111 51
194 167 57
123 62 74
122 39 66
30 34 84
130 56 46
23 27 31
127 26 62
185 89 36
173 146 94
168 177 28
65 105 61
189 1 93
59 23 87
81 127 8
151 47 63
163 170 53
143 108 83
196 151 83
11 137 36
186 19 61
158 3 2
183 109 74
136 164 49
50 82 71
15 140 39
106 107 2
150 63 63
128 169 87
170 180 67
16 191 65
112 130 92
134 167 60
132 53 82
62 39 69
115 141 74
191 152 3
135 154 14
173 171 100
115 173 26
85 143 14
135 194 86
6 12 52
95 109 33
74 86 24
39 134 58
34 20 21
77 126 57
142 29 1
17 108 13
60 191 65
50 158 79
135 5 42
37 151 4
163 101 87
138 47 6
188 86 98
95 84 97
13 173 29
64 3 76
77 27 91
114 95 31
128 129 4
193 39 79
7 9 57
60 12 76
60 45 24
86 53 43
11 152 47
26 13 59
96 94 7
3 111 19
189 127 56
148 66 70
61 162 81
181 109 12
50 74 98
69 162 94
9 137 91
175 87 89
191 179 95
181 28 60
186 144 28
146 144 26
1 94 58
83 10 62
189 141 75
163 77 93
69 52 84
52 39 24
35 168 54
136 65 15
127 18 38
139 103 100
83 79 54
84 174 25
6 71 69
2 144 61
106 157 27
173 195 15
68 104 18
48 43 94
92 147 3
189 185 10
123 23 67
27 46 74
43 174 3
53 42 39
144 197 16
183 139 46
103 152 11
188 73 10
25 183 85
132 10 64
27 15 91
19 197 85
95 134 65
76 48 28
130 34 100
20 96 87
174 95 53
50 117 50
113 75 17
48 66 91
119 95 15
3 133 33
159 194 53
161 76 89
74 87 49
156 181 9
102 182 48
119 11 21
151 83 58
41 19 50
118 98 57
147 150 63
111 49 7
116 177 29
29 73 39
139 133 76
198 72 45
100 171 19
165 87 44
123 34 67
26 141 68
140 38 78
75 133 81
181 138 42
159 173 7
147 81 84
19 97 96
47 39 82
109 186 41
17 93 70
34 123 70
6 147 90
160 174 31
97 181 43
58 91 23
110 17 7
19 115 86
142 164 39
18 47 19
169 5 97
83 71 17
180 143 18
188 126 91
141 153 4
133 123 48
71 89 83
65 42 73
176 27 23
29 100 10
174 17 65
17 99 63
151 105 72
48 21 51
179 14 25
156 65 52
74 163 33
48 65 57
173 94 56
151 98 32
46 42 18
41 34 24
75 60 87
32 119 61
106 40 16
40 79 63
165 7 47
143 149 44
82 174 10
100 154 41
65 42 86
27 37 54
103 108 34
167 16 32
149 32 67
129 26 79
176 186 29
194 138 16
125 121 59
23 19 49
164 183 40
44 160 50
86 64 28
63 154 40
124 113 66
182 143 5
171 16 94
141 59 72
113 2 12
84 183 72
8 32 69
12 157 5
61 60 88
49 10 20
198 54 84
173 166 66
53 198 99
120 162 51
158 27 9
46 14 53
169 89 63
196 75 88
39 77 63
186 154 20
164 26 69
40 48 66
7 96 13
103 156 64
118 128 42
59 60 46
110 129 48
18 124 66
17 1 52
123 53 1
123 190 6
154 135 28
173 82 85
123 189 47
183 132 98
22 28 63
48 170 82
3 17 21
152 42 72
156 10 61
181 11 80
44 13 26
143 99 10
27 122 16
21 37 37
137 36 86
162 104 95
166 155 82
169 144 96
177 160 30
6 15 13
77 176 93
65 26 50
64 28 42
100 74 20
175 73 6
117 148 26
134 20 53
197 174 87
129 73 99
133 198 35
95 71 77
144 161 23
78 159 69
6 31 78
31 198 36
162 92 98
88 11 97
112 17 83
109 121 31
55 66 88
54 108 54
90 181 48
132 3 92
105 12 39
77 113 50
180 69 3
140 191 82
69 179 61
107 197 32
21 115 54
100 99 26
196 162 59
28 148 52
152 5 31
69 5 66
35 143 24
187 157 58
153 196 37
177 106 49
187 156 62
89 163 44
58 51 19
104 140 89
140 29 33
124 57 92
37 10 17
11 132 44
191 117 11
65 166 56
26 163 16
87 117 21
110 176 68
18 171 86
154 24 14
80 125 58
66 64 69
184 191 31
114 35 33
34 13 91
31 42 44
30 52 89
40 33 2
184 110 79
9 66 79
152 122 40
41 108 1
162 90 14
155 69 26
103 183 34
68 130 47
158 21 71
159 137 71
49 138 18
94 189 68
162 142 66
26 45 37
161 42 10
77 112 16
82 60 84
132 135 99
169 22 51
1 50 41
95 174 29
105 23 15
92 85 40
64 100 11
118 171 77
46 93 51
67 14 49
38 182 83
29 47 80
174 102 69
8 123 13
118 145 24
106 97 29
37 157 26
128 6 57
123 180 40
17 10 35
114 48 42
26 88 97
3 132 80
12 5 83
142 102 90
124 75 71
80 103 2
65 85 93
78 124 33
125 188 9
107 20 51
3 138 16
7 156 55
49 126 34
137 66 7
178 85 83
189 16 82
124 144 63
116 106 17
32 151 30
9 177 27
